gene	gene_start	gene_end	CHROM	gene_length
19275	Pemt	59970614	60046481	11	75867
19276	Rai1	60105013	60199197	11	94184
19277	4930412M03Rik	60112219	60115230	11	3011
19278	Srebf1	60199089	60220604	11	21515
19279	Tom1l2	60226714	60352905	11	126191
19280	Gm12265	60240810	60241930	11	1120
19281	Drc3	60353329	60394341	11	41012
19282	Atpaf2	60400638	60417099	11	16461
19283	Gid4	60417145	60450927	11	33782
19284	Drg2	60454591	60468754	11	14163
19285	Myo15	60469339	60528369	11	59030
19286	Alkbh5	60537978	60558512	11	20534
19287	Llgl1	60699723	60714186	11	14463
19288	Flii	60714143	60727263	11	13120
19289	Mief2	60728398	60732951	11	4553
19290	Top3a	60740058	60777365	11	37307
19291	Smcr8	60777525	60788287	11	10762
19292	Shmt1	60788104	60811265	11	23161
19293	Dhrs7b	60830679	60860195	11	29516
19294	Tmem11	60864452	60879272	11	14820
19295	Natd1	60902246	60913812	11	11566
19296	Map2k3os	60920917	60931867	11	10950
19297	Map2k3	60932033	60952811	11	20778
19298	Kcnj12	61022564	61071131	11	48567
19299	Tnfrsf13b	61126755	61149372	11	22617
19300	Usp22	61151785	61175055	11	23270
19301	Aldh3a1	61208621	61218421	11	9800
19302	Aldh3a2	61223417	61267185	11	43768
19303	Slc47a2	61301631	61342860	11	41229
19304	Slc47a1	61343401	61378081	11	34680
19305	Gm45605	61408018	61412286	11	4268
19306	Rnf112	61448442	61454106	11	5664
19307	Mfap4	61485431	61488900	11	3469
19308	Mapk7	61488812	61494296	11	5484
19309	B9d1os	61504386	61505059	11	673
19310	B9d1	61505144	61512931	11	7787
19311	Epn2	61517250	61579687	11	62437
19312	Gm12272	61527755	61528577	11	822
19313	Grap	61653265	61672784	11	19519
19314	Slc5a10	61672781	61720826	11	48045
19315	Fam83g	61684419	61709951	11	25532
19316	Prpsap2	61729650	61762088	11	32438
19317	Ulk2	61775649	61855073	11	79424
19318	A530017D24Rik	61865203	61868058	11	2855
19319	Gm26964	61865475	61867639	11	2164
19320	Akap10	61871307	61930252	11	58945
19321	Gm12273	61950915	61952736	11	1821
19322	Specc1	61956815	62219435	11	262620
19323	Adora2b	62248984	62266453	11	17469
19324	Zswim7	62267224	62281375	11	14151
19325	Ttc19	62283674	62328123	11	44449
19326	Ncor1	62316426	62457332	11	140906
19327	Pigl	62458460	62514417	11	55957
19328	Gm12278	62482797	62501704	11	18907
19329	Gm12949	62522741	62523542	11	801
19330	Cenpv	62524946	62539261	11	14315
19331	Gm12279	62550047	62551041	11	994
19332	Ubb	62551171	62553213	11	2042
19333	Gm12280	62564477	62566383	11	1906
19334	Trpv2	62574538	62600515	11	25977
19335	2410006H16Rik	62602877	62604807	11	1930
19336	Lrrc75a	62604884	62648523	11	43639
19337	Lrrc75aos2	62605766	62607748	11	1982
19338	Lrrc75aos1	62634704	62638788	11	4084
19339	Mmgt2	62649449	62666354	11	16905
19340	Zfp287	62700356	62731885	11	31529
19341	Gm27194	62749852	62752787	11	2935
19342	Zfp286	62752577	62789421	11	36844
19343	Gm10428	62753100	62753498	11	398
19344	Zfp286os	62761236	62765554	11	4318
19345	Trim16	62820253	62850808	11	30555
19346	Fbxw10	62847069	62877465	11	30396
19347	Tvp23b	62883662	62916780	11	33118
19348	Tvp23bos	62919079	62921592	11	2513
19349	Cdrt4os2	62950425	62951079	11	654
19350	Cdrt4	62951193	62993095	11	41902
19351	Cdrt4os1	62990453	63004128	11	13675
19352	Tekt3	63061654	63094964	11	33310
19353	Pmp22	63128982	63159546	11	30564
19354	B430319H21Rik	63173914	63188454	11	14540
19355	B130011K05Rik	63413169	63417888	11	4719
19356	Hs3st3b1	63885792	63922290	11	36498
19357	Cox10	63962627	64079466	11	116839
19358	9630013K17Rik	63964226	63968040	11	3814
19359	Gm12289	64012615	64015224	11	2609
19360	2810001G20Rik	64079484	64083259	11	3775
19361	Gm12290	64164573	64182171	11	17598
19362	Hs3st3a1	64435332	64522841	11	87509
19363	Gm12292	64840600	64843753	11	3153
19364	Elac2	64979038	65002069	11	23031
19365	Arhgap44	65002039	65162961	11	160922
19366	1700086D15Rik	65151910	65159891	11	7981
19367	Myocd	65176574	65269989	11	93415
19368	Gm12295	65285936	65365798	11	79862
19369	Map2k4	65688243	65788297	11	100054
19370	Zkscan6	65807175	65829238	11	22063
19371	Dnah9	65831282	66168533	11	337251
19372	Gm12296	66168035	66301237	11	133202
19373	Shisa6	66211725	66525795	11	314070
19374	Gm12298	66905721	66947086	11	41365
19375	Pirt	66911981	66929876	11	17895
19376	Tmem238l	66956638	66964744	11	8106
19377	Gm12299	67002086	67011625	11	9539
19378	Tmem220	67025154	67035312	11	10158
19379	Adprm	67037905	67052594	11	14689
19380	Sco1	67052670	67065572	11	12902
19381	Myh3	67078300	67102291	11	23991
19382	2310065F04Rik	67112461	67120080	11	7619
19383	Myh2	67171027	67197517	11	26490
19384	9430073C21Rik	67195680	67199234	11	3554
19385	Myh1	67200052	67224575	11	24523
19386	Myhas	67211256	67237573	11	26317
19387	Myh4	67238029	67260446	11	22417
19388	Myh8	67277124	67308634	11	31510
19389	Myh13	67321658	67371586	11	49928
19390	Gas7	67455437	67683460	11	228023
19391	Gm12301	67571622	67577466	11	5844
19392	Glp2r	67661502	67757703	11	96201
19393	Rcvrn	67695326	67703333	11	8007
19394	Gsg1l2	67774608	67789898	11	15290
19395	Dhrs7c	67798287	67816002	11	17715
19396	Usp43	67854523	67922153	11	67630
19397	9130017K11Rik	67921504	67947659	11	26155
19398	Cfap52	67924808	67965642	11	40834
19399	Stx8	67966193	68207148	11	240955
19400	C78197	68192193	68196153	11	3960
19401	Ntn1	68209364	68400823	11	191459
19402	Gm12305	68269558	68270879	11	1321
19403	Pik3r5	68432121	68497849	11	65728
19404	Pik3r6	68503019	68552698	11	49679
19405	Mfsd6l	68556186	68558245	11	2059
19406	Ccdc42os	68583264	68586957	11	3693
19407	Ccdc42	68587021	68597966	11	10945
19408	Myh10	68691915	68816632	11	124717
19409	Ndel1	68829303	68871858	11	42555
19410	Rnf222	68888553	68895777	11	7224
19411	Rpl26	68903234	68906989	11	3755
19412	Odf4	68921836	68927081	11	5245
19413	Arhgef15	68943157	68957480	11	14323
19414	Slc25a35	68968148	68974365	11	6217
19415	Rangrf	68972484	68975185	11	2701
19416	Pfas	68985697	69008460	11	22763
19417	Ctc1	69015911	69036473	11	20562
19418	Aurkb	69045647	69051664	11	6017
19419	9330160F10Rik	69057718	69060483	11	2765
19420	Borcs6	69059717	69061578	11	1861
19421	Tmem107	69070811	69073293	11	2482
19422	Vamp2	69088490	69092384	11	3894
19423	Per1	69095217	69106458	11	11241
19424	9130213A22Rik	69120054	69122589	11	2535
19425	Hes7	69120404	69124055	11	3651
19426	Aloxe3	69125896	69149115	11	23219
19427	Alox12b	69156989	69169792	11	12803
19428	Alox8	69183932	69197843	11	13911
19429	Gucy2e	69218117	69237022	11	18905
19430	Cntrobos	69294151	69295477	11	1326
19431	Cntrob	69299487	69323775	11	24288
19432	Trappc1	69323980	69325793	11	1813
19433	Kcnab3	69326258	69333042	11	6784
19434	Kcnab3os	69329825	69332122	11	2297
19435	Rnf227	69340461	69342641	11	2180
19436	Chd3	69343273	69369406	11	26133
19437	Cyb5d1	69391925	69395631	11	3706
19438	Naa38	69395647	69396680	11	1033
19439	Tmem88	69396519	69398234	11	1715
19440	Kdm6b	69398508	69413675	11	15167
19441	Kdm6bos	69401513	69402700	11	1187
19442	Dnah2	69420809	69549108	11	128299
19443	Dnah2os	69448548	69453676	11	5128
19444	Efnb3	69554092	69560205	11	6113
19445	Wrap53	69561759	69579324	11	17565
19446	Trp53	69580359	69591873	11	11514
19447	Atp1b2	69599741	69605942	11	6201
19448	Shbg	69614804	69617905	11	3101
19449	Sat2	69622024	69623870	11	1846
19450	Fxr2	69632990	69653297	11	20307
19451	Sox15	69655314	69656727	11	1413
19452	Mpdu1	69656697	69662642	11	5945
19453	Cd68	69664213	69666153	11	1940
19454	Eif4a1	69666936	69672317	11	5381
19455	Senp3	69673121	69682084	11	8963
19456	Tnfsf13os	69682138	69690764	11	8626
19457	Tnfsf13	69682932	69685784	11	2852
19458	Tnfsf12	69686250	69695849	11	9599
19459	Polr2a	69733997	69758637	11	24640
19460	Slc35g3	69759890	69761968	11	2078
19461	Zbtb4	69765922	69784023	11	18101
19462	Chrnb1	69784036	69795943	11	11907
19463	Fgf11	69796073	69801857	11	5784
19464	Tmem102	69803603	69805624	11	2021
19465	Gm39566	69810965	69815298	11	4333
19466	Spem2	69816566	69818465	11	1899
19467	Spem1	69820876	69822180	11	1304
19468	Nlgn2	69823122	69837784	11	14662
19469	Tmem256	69838514	69839613	11	1099
19470	Plscr3	69846617	69852058	11	5441
19471	Tnk1	69851005	69858730	11	7725
19472	Tmem95	69876057	69878053	11	1996
19473	Kctd11	69878261	69881406	11	3145
19474	Acap1	69881567	69895539	11	13972
19475	2810408A11Rik	69897363	69900975	11	3612
19476	Neurl4	69901891	69913820	11	11929
19477	Gps2	69913888	69916576	11	2688
19478	Eif5a	69916720	69921958	11	5238
19479	Ybx2	69935796	69941605	11	5809
19480	Slc2a4	69942539	69948175	11	5636
19481	Cldn7	69964835	69967882	11	3047
19482	Elp5	69968224	69981252	11	13028
19483	Ctdnep1	69981156	69990601	11	9445
19484	Gabarap	69991143	69994951	11	3808
19485	Phf23	69995777	70000009	11	4232
19486	Dvl2	70000617	70012301	11	11684
19487	Acadvl	70010183	70015408	11	5225
19488	Dlg4	70018441	70047522	11	29081
19489	Asgr1	70054085	70057894	11	3809
19490	Asgr2	70092644	70106187	11	13543
19491	Mgl2	70130329	70137550	11	7221
19492	Clec10a	70156197	70170263	11	14066
19493	Slc16a11	70212752	70216413	11	3661
19494	Slc16a13	70216789	70220994	11	4205
19495	Bcl6b	70224128	70229739	11	5611
19496	0610010K14Rik	70235206	70237914	11	2708
19497	Rnasek	70238124	70239842	11	1718
19498	Alox12	70241457	70255353	11	13896
19499	Alox12e	70315610	70322628	11	7018
19500	Alox15	70344152	70352031	11	7879
19501	Pelp1	70392883	70410028	11	17145
19502	Arrb2	70432645	70440828	11	8183
19503	Med11	70451919	70453727	11	1808
19504	Cxcl16	70453983	70459984	11	6001
19505	Zmynd15	70459433	70466202	11	6769
19506	Tm4sf5	70505244	70511178	11	5934
19507	Vmo1	70513516	70514616	11	1100
19508	Gltpd2	70519196	70520736	11	1540
19509	Psmb6	70525386	70527649	11	2263
19510	Gm40193	70532232	70532939	11	707
19511	Pld2	70540306	70558110	11	17804
19512	Mink1	70562881	70614482	11	51601
19513	Gm12316	70611212	70613211	11	1999
19514	Chrne	70614883	70619216	11	4333
19515	4930544D05Rik	70615848	70616875	11	1027
19516	Gm12315	70623027	70625561	11	2534
19517	Gp1ba	70639122	70642036	11	2914
19518	Slc25a11	70644196	70647058	11	2862
19519	Rnf167	70647287	70651421	11	4134
19520	Pfn1	70651850	70654644	11	2794
19521	Gm12319	70654741	70656493	11	1752
19522	Eno3	70657202	70662513	11	5311
19523	Spag7	70663771	70669416	11	5645
19524	Camta2	70669463	70688105	11	18642
19525	Inca1	70688361	70700155	11	11794
19526	Kif1c	70700548	70731964	11	31416
19527	Gm12320	70748705	70755151	11	6446
19528	Zfp3	70764209	70772928	11	8719
19529	Scimp	70790932	70812586	11	21654
19530	Rabep1	70844778	70943105	11	98327
19531	Gm19967	70864660	70872754	11	8094
19532	Nup88	70943058	70969959	11	26901
19533	Rpain	70970213	70977833	11	7620
19534	C1qbp	70977836	70983026	11	5190
19535	Dhx33	70984091	71004437	11	20346
19536	Derl2	71007164	71019242	11	12078
19537	Mis12	71019611	71027371	11	7760
19538	6330403K07Rik	71031941	71033513	11	1572
19539	Nlrp1a	71092236	71144704	11	52468
19540	Nlrp1b	71153102	71230733	11	77631
19541	Gm16013	71429828	71436180	11	6352
19542	9230020A06Rik	71516536	71573183	11	56647
19543	Gm33351	71553408	71574595	11	21187
19544	Gm12324	71647076	71658477	11	11401
19545	Gm12325	71702310	71704344	11	2034
19546	Gm12326	71739397	71740466	11	1069
19547	Wscd1	71750685	71789647	11	38962
19548	4930401O10Rik	71928471	71940122	11	11651
19549	Aipl1	72027963	72037489	11	9526
19550	Pimreg	72042455	72047370	11	4915
19551	Pitpnm3	72047528	72135778	11	88250
19552	4933427D14Rik	72153929	72207459	11	53530
19553	Gm43951	72154097	72207026	11	52929
19554	Txndc17	72207547	72210015	11	2468
19555	Med31	72211724	72215592	11	3868
19556	4930563E22Rik	72215172	72218444	11	3272
19557	Slc13a5	72241989	72266659	11	24670
19558	1700051A21Rik	72266421	72268575	11	2154
19559	Xaf1	72301630	72313733	11	12103
19560	Fbxo39	72314444	72319416	11	4972
19561	Tekt1	72344729	72362442	11	17713
19562	Smtnl2	72389164	72411711	11	22547
19563	Ggt6	72435526	72438400	11	2874
19564	Mybbp1a	72441355	72451768	11	10413
19565	Spns2	72451638	72489904	11	38266
19566	Spns3	72498155	72550506	11	52351
19567	Ube2g1	72607283	72686481	11	79198
19568	Ankfy1	72690006	72772146	11	82140
19569	Cyb5d2	72777249	72796142	11	18893
19570	Zzef1	72796226	72927120	11	130894
19571	Atp2a3	72961169	72993044	11	31875
19572	P2rx1	72999103	73015200	11	16097
19573	4732414G09Rik	73015856	73018841	11	2985
19574	Camkk1	73019008	73042062	11	23054
19575	Ncbp3	73047783	73089317	11	41534
19576	Itgae	73090583	73147446	11	56863
19577	Haspin	73135485	73138294	11	2809
19578	P2rx5	73160421	73172685	11	12264
19579	Emc6	73175519	73177037	11	1518
19580	Tax1bp3	73177251	73183162	11	5911
19581	Ctns	73183596	73199042	11	15446
19582	Shpk	73199460	73224511	11	25051
19583	Trpv1	73234292	73261239	11	26947
19584	Trpv3	73267388	73300363	11	32975
19585	Aspa	73304992	73329596	11	24604
19586	Spata22	73329741	73346044	11	16303
19587	Olfr20	73350783	73355951	11	5168
19588	Olfr376	73371246	73377836	11	6590
19589	Olfr1	73393010	73399614	11	6604
19590	Olfr378	73424609	73428477	11	3868
19591	Olfr380	73452886	73457508	11	4622
19592	Olfr381	73484274	73491603	11	7329
19593	Olfr382	73516259	73517197	11	938
19594	Olfr385	73588302	73593008	11	4706
19595	Olfr384	73598594	73605092	11	6498
19596	Zfp735	73688778	73713798	11	25020
19597	Olfr389	73774849	73780713	11	5864
19598	Olfr390	73782964	73790446	11	7482
19599	Olfr391-ps	73797861	73803052	11	5191
19600	Olfr392	73811740	73817049	11	5309
19601	Olfr393	73844413	73851454	11	7041
19602	Olfr394	73883337	73890771	11	7434
19603	Olfr395	73903318	73909299	11	5981
19604	Olfr23	73936677	73942658	11	5981
19605	Olfr397	73960817	73967812	11	6995
19606	Olfr398	73979967	73990407	11	10440
19607	Olfr139	74044325	74056551	11	12226
19608	Olfr399	74053127	74056615	11	3488
19609	Zfp616	74069955	74087292	11	17337
19610	Olfr401	74113712	74122941	11	9229
19611	Olfr402	74153529	74158161	11	4632
19612	Olfr403	74186249	74198612	11	12363
19613	Olfr43	74205664	74211379	11	5715
19614	Olfr406	74259808	74271625	11	11817
19615	Olfr59	74283736	74291608	11	7872
19616	Olfr410	74330281	74338031	11	7750
19617	Olfr411	74345129	74352650	11	7521
19618	Olfr412	74362069	74366218	11	4149
19619	Rap1gap2	74383485	74610915	11	227430
19620	Ccdc92b	74619605	74641516	11	21911
19621	Cluh	74649515	74670847	11	21332
19622	Pafah1b1	74673949	74724670	11	50721
19623	Mettl16	74770830	74828525	11	57695
19624	Mnt	74830920	74845725	11	14805
19625	Sgsm2	74849261	74897060	11	47799
19626	Tsr1	74898078	74909342	11	11264
19627	Srr	74906359	74925798	11	19439
19628	Smg6	74925823	75164448	11	238625
19629	Gm28180	74992773	74993494	11	721
19630	Gm12333	75036476	75039348	11	2872
19631	Hic1	75164565	75169519	11	4954
19632	1700016P03Rik	75172560	75177633	11	5073
19633	Ovca2	75175942	75178835	11	2893
19634	Dph1	75177643	75190519	11	12876
19635	Rtn4rl1	75193783	75267769	11	73986
19636	Rpa1	75298166	75348324	11	50158
19637	Smyd4	75348433	75405705	11	57272
19638	Serpinf1	75409769	75422701	11	12932
19639	Gm12336	75422731	75423340	11	609
19640	Serpinf2	75431736	75439501	11	7765
19641	Wdr81	75440944	75454717	11	13773
19642	Mir22hg	75461539	75466676	11	5137
19643	Tlcd2	75461715	75469663	11	7948
19644	Prpf8	75486816	75509447	11	22631
19645	Rilp	75510094	75513168	11	3074
19646	Scarf1	75513540	75526582	11	13042
19647	Gm45606	75530277	75533071	11	2794
19648	Slc43a2	75531698	75577575	11	45877
19649	Pitpna	75588097	75628804	11	40707
19650	4931413K12Rik	75589665	75594771	11	5106
19651	Inpp5k	75630988	75648871	11	17883
19652	Myo1c	75650504	75673910	11	23406
19653	Crk	75679284	75706908	11	27624
19654	Ywhae	75732869	75765845	11	32976
19655	Doc2b	75768966	75796049	11	27083
19656	Gm12339	75794768	75825223	11	30455
19657	Rph3al	75830999	75937738	11	106739
19658	Gm16075	75860969	75861494	11	525
19659	1700016K19Rik	75999912	76003569	11	3657
19660	Rflnb	76019194	76027782	11	8588
19661	Vps53	76046226	76179647	11	133421
19662	Glod4	76120987	76243675	11	122688
19663	Fam57a	76179671	76214827	11	35156
19664	Gemin4	76210571	76217664	11	7093
19665	Dbil5	76217608	76218666	11	1058
19666	Mrm3	76243715	76250619	11	6904
19667	Nxn	76257198	76399140	11	141942
19668	Timm22	76407143	76416292	11	9149
19669	Abr	76416734	76623558	11	206824
19670	Bhlha9	76672470	76673676	11	1206
19671	Trarg1	76679808	76698664	11	18856
19672	Gosr1	76726602	76763579	11	36977
19673	Cpd	76778424	76847018	11	68594
19674	Tmigd1	76902159	76916587	11	14428
19675	Blmh	76945504	76987379	11	41875
19676	Slc6a4	76998603	77032339	11	33736
19677	Gm12343	77008914	77009873	11	959
19678	Nsrp1	77044292	77078435	11	34143
19679	Efcab5	77089915	77188968	11	99053
19680	Gm45027	77200125	77200819	11	694
19681	Ssh2	77216287	77460220	11	243933
19682	Coro6	77462411	77470484	11	8073
19683	Ankrd13b	77470487	77489678	11	19191
19684	Git1	77493562	77507786	11	14224
19685	Trp53i13	77509101	77515731	11	6630
19686	Abhd15	77515984	77538607	11	22623
19687	Gm10392	77516660	77519198	11	2538
19688	Taok1	77529162	77607815	11	78653
19689	Nufip2	77686172	77741921	11	55749
19690	Cryba1	77718627	77725283	11	6656
19691	Myo18a	77763246	77865980	11	102734
19692	Gm10277	77785453	77787747	11	2294
19693	Pipox	77880615	77894096	11	13481
19694	Gm11190	77912127	77929288	11	17161
19695	Sez6	77930800	77979048	11	48248
19696	Phf12	77982802	78030539	11	47737
19697	Dhrs13os	78030012	78032665	11	2653
19698	Dhrs13	78032280	78037866	11	5586
19699	Flot2	78037931	78060434	11	22503
19700	Eral1	78073376	78080383	11	7007
19701	Fam222b	78094660	78156700	11	62040
19702	Traf4	78158499	78165589	11	7090
19703	Nek8	78166106	78176675	11	10569
19704	Tlcd1	78176711	78180480	11	3769
19705	Rpl23a	78180935	78183584	11	2649
19706	Rab34	78188430	78192188	11	3758
19707	Proca1	78193392	78205504	11	12112
19708	Supt6	78206746	78245987	11	39241
19709	Sdf2	78245746	78255496	11	9750
19710	2610507B11Rik	78261752	78290623	11	28871
19711	Gm11192	78278738	78279066	11	328
19712	Rskr	78290892	78295342	11	4450
19713	Gm3948	78292848	78293956	11	1108
19714	Spag5	78301529	78322457	11	20928
19715	Aldoc	78322968	78327781	11	4813
19716	Pigs	78328415	78342782	11	14367
19717	Unc119	78343482	78349164	11	5682
19718	Foxn1	78357577	78386558	11	28981
19719	Slc13a2os	78394485	78405657	11	11172
19720	Slc13a2	78397087	78422217	11	25130
19721	Gm11195	78444107	78444901	11	794
19722	Slc46a1	78465697	78471945	11	6248
19723	Sarm1	78472330	78497458	11	25128
19724	Vtn	78499120	78502324	11	3204
19725	Sebox	78503447	78505081	11	1634
19726	Tmem199	78507055	78512172	11	5117
19727	Poldip2	78512193	78522736	11	10543
19728	Tnfaip1	78522850	78536332	11	13482
19729	Ift20	78536361	78541737	11	5376
19730	Tmem97	78541817	78550777	11	8960
19731	Nlk	78567168	78697373	11	130205
19732	Ccnq	78750506	78751729	11	1223
19733	Lyrm9	78826584	78846870	11	20286
19734	Nos2	78920787	78960254	11	39467
19735	Lgals9	78962974	78984946	11	21972
19736	Ksr1	79013440	79146407	11	132967
19737	Gm11201	79023597	79031057	11	7460
19738	Wsb1	79239372	79254671	11	15299
19739	Gm44787	79258586	79273893	11	15307
19740	Nf1	79339825	79581612	11	241787
19741	AU040972	79481719	79484031	11	2312
19742	Omg	79500982	79504084	11	3102
19743	Evi2	79513385	79530589	11	17204
19744	Evi2b	79515056	79523762	11	8706
19745	Evi2a	79526568	79530609	11	4041
19746	Rab11fip4	79591212	79698023	11	106811
19747	Rab11fip4os1	79607079	79623163	11	16084
19748	Rab11fip4os2	79670372	79675083	11	4711
19749	Gm11205	79704630	79705420	11	790
19750	9130204K15Rik	79782046	79872394	11	90348
19751	Utp6	79932321	79962379	11	30058
19752	Suz12	79993106	80034123	11	41017
19753	Crlf3	80046493	80080991	11	34498
19754	Atad5	80089400	80135794	11	46394
19755	Tefm	80136678	80142175	11	5497
19756	Adap2	80154105	80178958	11	24853
19757	Adap2os	80158861	80177629	11	18768
19758	Rnf135	80183851	80199757	11	15906
19759	Rhot1	80209055	80267907	11	58852
19760	Rhbdl3	80300912	80355955	11	55043
19761	5730455P16Rik	80360493	80378034	11	17541
19762	Zfp207	80383279	80405733	11	22454
19763	Psmd11	80428625	80473248	11	44623
19764	Cdk5r1	80477023	80481184	11	4161
19765	Myo1d	80482126	80780025	11	297899
19766	C030013C21Rik	80507410	80509106	11	1696
19767	Tmem98	80810175	80822033	11	11858
19768	4930507D10Rik	80850381	80858300	11	7919
19769	Spaca3	80858365	80867810	11	9445
19770	Asic2	80880169	81968457	11	1088288
19771	Gm11417	81072403	81083358	11	10955
19772	4930527B05Rik	81385013	81402491	11	17478
19773	Gm11418	81587361	81593478	11	6117
19774	5530401A14Rik	81860679	81894582	11	33903
19775	Gm31522	81983119	82019967	11	36848
19776	Gm11419	81985406	81988769	11	3363
19777	Gm17268	82028224	82038562	11	10338
19778	Ccl2	82035571	82037453	11	1882
19779	Ccl7	82045712	82047525	11	1813
19780	Ccl11	82057823	82062955	11	5132
19781	Ccl12	82101845	82103400	11	1555
19782	Ccl8	82115185	82116799	11	1614
19783	Ccl1	82176657	82305690	11	129033
19784	Gm38577	82382796	82387340	11	4544
19785	Tmem132e	82388900	82446332	11	57432
19786	Gm11426	82633353	82636309	11	2956
19787	Cct6b	82719250	82764321	11	45071
19788	Zfp830	82764345	82765935	11	1590
19789	Gm11423	82779601	82781042	11	1441
19790	Lig3	82781135	82804274	11	23139
19791	Rffl	82803822	82871210	11	67388
19792	Rad51d	82876434	82890589	11	14155
19793	Fndc8	82892124	82900801	11	8677
19794	Nle1	82900768	82908411	11	7643
19795	Unc45b	82910550	82943403	11	32853
19796	Unc45bos	82924903	82933382	11	8479
19797	Slfn5os	82942341	82960681	11	18340
19798	Slfn5	82952102	82964840	11	12738
19799	1190001M18Rik	82974316	82975585	11	1269
19800	Slfn9	82978390	82991830	11	13440
19801	Slfn8	83002158	83020810	11	18652
19802	Slfn2	83065112	83070678	11	5566
19803	Gm20234	83065752	83071246	11	5494
19804	Gm48462	83094220	83098070	11	3850
19805	Slfn1	83116849	83122670	11	5821
19806	Slfn4	83175186	83190216	11	15030
19807	Slfn3	83191330	83215154	11	23824
19808	AI662270	83223576	83226604	11	3028
19809	Slfn14	83275110	83286726	11	11616
19810	AA465934	83291699	83294631	11	2932
19811	Pex12	83298030	83302586	11	4556
19812	Ap2b1	83302483	83405035	11	102552
19813	Rasl10b	83409688	83421039	11	11351
19814	Gas2l2	83421902	83429455	11	7553
19815	1700020L24Rik	83437677	83441233	11	3556
19816	Mmp28	83440768	83463022	11	22254
19817	Taf15	83473092	83506743	11	33651
19818	Heatr9	83511736	83522175	11	10439
19819	Ccl5	83525778	83530518	11	4740
19820	Ccl9	83572919	83578636	11	5717
19821	E230016K23Rik	83582056	83623693	11	41637
19822	Ccl6	83587882	83593087	11	5205
19823	Rpl9-ps1	83645046	83645621	11	575
19824	Ccl3	83647844	83649355	11	1511
19825	Ccl4	83662584	83664683	11	2099
19826	Wfdc17	83703991	83706268	11	2277
19827	Wfdc18	83709015	83711348	11	2333
19828	Wfdc21	83746940	83752642	11	5702
19829	Heatr6	83753696	83783754	11	30058
19830	Gm12576	83817682	83849493	11	31811
19831	Hnf1b	83850855	83905819	11	54964
19832	Ddx52	83942062	83963088	11	21026
19833	Synrg	83964428	84044578	11	80150
19834	Dusp14	84048041	84068801	11	20760
19835	Tada2a	84078920	84129600	11	50680
19836	Gm11437	84148351	84167476	11	19125
19837	Acaca	84173122	84401651	11	228529
19838	Aatf	84422855	84513522	11	90667
19839	Lhx1	84518284	84525535	11	7251
19840	Lhx1os	84525660	84535831	11	10171
19841	1700109G15Rik	84716976	84720432	11	3456
19842	Gm11431	84763855	84777829	11	13974
19843	Mrm1	84813061	84819515	11	6454
19844	Dhrs11	84820856	84828964	11	8108
19845	4930502E09Rik	84829178	84830868	11	1690
19846	Ggnbp2	84832361	84870817	11	38456
19847	Pigw	84876315	84880195	11	3880
19848	Myo19	84880148	84911226	11	31078
19849	Znhit3	84910950	84916366	11	5416
19850	Car4	84957788	84966044	11	8256
19851	Usp32	84984442	85140038	11	155596
19852	1700125H20Rik	85170404	85181145	11	10741
19853	Appbp2	85187262	85235130	11	47868
19854	Appbp2os	85235171	85238304	11	3133
19855	Ppm1d	85311244	85347066	11	35822
19856	Bcas3	85353167	85826058	11	472891
19857	Bcas3os1	85702200	85719744	11	17544
19858	Bcas3os2	85766831	85775680	11	8849
19859	2610027K06Rik	85791661	85832209	11	40548
19860	Tbx2	85832551	85841948	11	9397
19861	Gm11444	85846790	85850333	11	3543
19862	Tbx4	85886422	85916095	11	29673
19863	Brip1	86058138	86201193	11	143055
19864	Brip1os	86201383	86304443	11	103060
19865	Ints2	86210681	86257550	11	46869
19866	Med13	86267033	86357602	11	90569
19867	Rnft1	86484657	86499025	11	14368
19868	Rps6kb1	86498871	86544805	11	45934
19869	Tubd1	86544991	86567360	11	22369
19870	Vmp1	86583865	86683836	11	99971
19871	Ptrh2	86683985	86692457	11	8472
19872	Cltc	86694351	86757565	11	63214
19873	Dhx40	86768846	86807746	11	38900
19874	Ypel2	86936425	86993707	11	57282
19875	Gdpd1	87033867	87074062	11	40195
19876	Gm11479	87074257	87074958	11	701
19877	Smg8	87077732	87086774	11	9042
19878	Prr11	87089153	87108708	11	19555
19879	Ska2	87109234	87124635	11	15401
19880	Gm11491	87121567	87126905	11	5338
19881	Trim37	87127077	87220683	11	93606
19882	Ppm1e	87226906	87359023	11	132117
19883	Rad51c	87376645	87404523	11	27878
19884	Tex14	87405065	87555823	11	150758
19885	Sept4	87566653	87590539	11	23886
19886	Mtmr4	87592162	87616302	11	24140
19887	Hsf5	87617164	87659542	11	42378
19888	Rnf43	87663087	87735538	11	72451
19889	1110028F11Rik	87701396	87705331	11	3935
19890	Supt4a	87737552	87743623	11	6071
19891	Mir142hg	87755577	87757270	11	1693
19892	Tspoap1	87760541	87785928	11	25387
19893	Mpo	87793581	87804413	11	10832
19894	Gm11505	87795784	87801144	11	5360
19895	Lpo	87806428	87826113	11	19685
19896	Mks1	87853215	87863803	11	10588
19897	Epx	87864000	87875536	11	11536
19898	Olfr462	87884979	87892268	11	7289
19899	Olfr463	87892618	87897387	11	4769
19900	Olfr464	87913268	87920967	11	7699
19901	Dynll2	87979525	87987533	11	8008
19902	Gm11508	88011991	88048006	11	36015
