gene	gene_start	gene_end	CHROM	gene_length
11812	MSC	71841542	71844496	8	2954
11813	MSC-AS1	71843123	72056312	8	213189
11814	TRPA1	72021250	72075584	8	54334
11815	LOC392232	72202752	72251634	8	48882
11816	KCNB2	72537225	72938349	8	401124
11817	LOC101926908	72732045	72751843	8	19798
11818	TERF1	73008864	73048123	8	39259
11819	SBSPON	73064543	73093172	8	28629
11820	C8orf89	73241424	73259502	8	18078
11821	RPL7	73290639	73294466	8	3827
11822	RDH10	73294602	73325281	8	30679
11823	RDH10-AS1	73310906	73356461	8	45555
11824	STAU2-AS1	73420074	73441518	8	21444
11825	STAU2	73420369	73746927	8	326558
11826	UBE2W	73780096	73878862	8	98766
11827	LINC01617	73878982	73883074	8	4092
11828	ELOC	73945138	73972287	8	27149
11829	TMEM70	73976142	73982783	8	6641
11830	LY96	73991329	74029072	8	37743
11831	JPH1	74234700	74321540	8	86840
11832	GDAP1	74350403	74488872	8	138469
11833	MIR5681A	74548543	74548617	8	74
11834	MIR5681B	74548550	74548609	8	59
11835	MIR2052HG	74599866	74758352	8	158486
11836	MIR2052	74705693	74705747	8	54
11837	PI15	74824534	74855029	8	30495
11838	CRISPLD1	74984505	75034558	8	50053
11839	CASC9	75223117	75278889	8	55772
11840	HNF4G	75407649	75566826	8	159177
11841	LINC01111	76406654	76524332	8	117678
11842	ZFHX4-AS1	76610879	76683275	8	72396
11843	ZFHX4	76681247	76867281	8	186034
11844	MIR3149	76966768	76966850	8	82
11845	PEX2	76980258	77001044	8	20786
11846	LOC102724874	77450697	77476331	8	25634
11847	PKIA	78516340	78605267	8	88927
11848	PKIA-AS1	78533892	78558503	8	24611
11849	ZC2HC1A	78666089	78719762	8	53673
11850	LOC101241902	78722848	78724374	8	1526
11851	IL7	78732772	78805523	8	72751
11852	LINC02605	78837529	78840522	8	2993
11853	MIR12123	79332188	79332274	8	86
11854	STMN2	79611117	79666158	8	55041
11855	HEY1	79764010	79767863	8	3853
11856	LINC01607	79768142	79802842	8	34700
11857	LOC101927040	79769380	79871737	8	102357
11858	MRPS28	79918717	80030259	8	111542
11859	TPD52	80034746	80171564	8	136818
11860	MIR5708	80241389	80241473	8	84
11861	ZBTB10	80485593	80526265	8	40672
11862	ZNF704	80628451	80874781	8	246330
11863	PAG1	80967811	81112068	8	144257
11864	FABP5	81280536	81284775	8	4239
11865	PMP2	81440326	81447439	8	7113
11866	FABP9	81458253	81461579	8	3326
11867	FABP4	81478419	81483233	8	4814
11868	FABP12	81524981	81531390	8	6409
11869	IMPA1P1	81603884	81631277	8	27393
11870	IMPA1	81656916	81686354	8	29438
11871	SLC10A5	81693631	81695058	8	1427
11872	ZFAND1	81701331	81721304	8	19973
11873	CHMP4C	81732448	81759513	8	27065
11874	SNX16	81799583	81842286	8	42703
11875	LOC101927141	82912104	82961924	8	49820
11876	LINC01419	83403758	83408897	8	5139
11877	RALYL	84182787	84921843	8	739056
11878	LRRCC1	85107238	85146079	8	38841
11879	LOC102723322	85172077	85177041	8	4964
11880	E2F5	85177154	85214518	8	37364
11881	RBIS	85214053	85220422	8	6369
11882	CA13	85245458	85284073	8	38615
11883	CA1	85327608	85378113	8	50505
11884	CA3	85438859	85449038	8	10179
11885	CA3-AS1	85441806	85464915	8	23109
11886	CA2	85463902	85481492	8	17590
11887	REXO1L2P	85762821	85763899	8	1078
11888	PSKH2	86047111	86069668	8	22557
11889	ATP6V0D2	86098910	86154225	8	55315
11890	SLC7A13	86214066	86230381	8	16315
11891	WWP1	86342547	86468503	8	125956
11892	RMDN1	86472349	86514357	8	42008
11893	CPNE3	86514435	86561498	8	47063
11894	CNGB3	86573935	86743675	8	169740
11895	CNBD1	86866415	87382859	8	516444
11896	DCAF4L2	87870748	87874015	8	3267
11897	MMP16	88032014	88327483	8	295469
11898	LOC101929709	89717399	89757711	8	40312
11899	RIPK2	89757816	89791064	8	33248
11900	OSGIN2	89901868	89927867	8	25999
11901	NBN	89933336	89984724	8	51388
11902	DECR1	90001352	90053633	8	52281
11903	CALB1	90058608	90082879	8	24271
11904	LINC00534	90221488	90387959	8	166471
11905	LINC01030	90592775	90606063	8	13288
11906	TMEM64	90622000	90646083	8	24083
11907	NECAB1	90791775	90959393	8	167618
11908	C8orf88	90958471	90985238	8	26767
11909	PIP4P2	90993803	91040859	8	47056
11910	OTUD6B-AS1	91059906	91070189	8	10283
11911	OTUD6B	91070344	91087095	8	16751
11912	LRRC69	91102619	91219254	8	116635
11913	MIR4661	91205485	91205558	8	73
11914	SLC26A7	91209496	91398154	8	188658
11915	RUNX1T1	91954972	92103385	8	148413
11916	LOC102724710	92565443	92655494	8	90051
11917	FLJ46284	92712962	92786060	8	73098
11918	TRIQK	92883530	92966144	8	82614
11919	MIR8084	93029751	93029839	8	88
11920	C8orf87	93134095	93166850	8	32755
11921	LINC00535	93346467	93700433	8	353966
11922	FAM92A	93700550	93731527	8	30977
11923	RBM12B	93729356	93741009	8	11653
11924	RBM12B-AS1	93740111	93740819	8	708
11925	TMEM67	93754894	93819238	8	64344
11926	MIR378D2	93916022	93916119	8	97
11927	PDP1	93916923	93926068	8	9145
11928	CDH17	94127162	94217278	8	90116
11929	GEM	94249257	94262319	8	13062
11930	RAD54B	94371960	94475115	8	103155
11931	FSBP	94427716	94436944	8	9228
11932	VIRMA	94487691	94553469	8	65778
11933	LOC100288748	94637285	94639467	8	2182
11934	ESRP1	94641174	94707466	8	66292
11935	DPY19L4	94719900	94793835	8	73935
11936	INTS8	94823287	94881746	8	58459
11937	CCNE2	94880225	94895254	8	15029
11938	NDUFAF6	94895768	95076813	8	181045
11939	TP53INP1	94925972	94949378	8	23406
11940	MIR3150BHG	95066808	95073182	8	6374
11941	MIR3150B	95072911	95072996	8	85
11942	MIR3150A	95072914	95072993	8	79
11943	PLEKHF2	95133785	95156685	8	22900
11944	LINC01298	95207007	95216374	8	9367
11945	C8orf37	95244913	95269201	8	24288
11946	C8orf37-AS1	95268836	95810143	8	541307
11947	LOC100500773	95946985	95948348	8	1363
11948	GDF6	96142333	96160806	8	18473
11949	UQCRB	96222947	96235545	8	12598
11950	MTERF3	96239398	96261613	8	22215
11951	PTDSS1	96261902	96336995	8	75093
11952	LOC102724804	96371926	96387438	8	15512
11953	SDC2	96493813	96611790	8	117977
11954	CPQ	96645242	97143501	8	498259
11955	LOC101927066	96951864	97446497	8	494633
11956	TSPYL5	97273488	97277928	8	4440
11957	SNORD3H	97358265	97358474	8	209
11958	MTDH	97644184	97730260	8	86076
11959	LAPTM4B	97775788	97853013	8	77225
11960	MATN2	97869064	98036723	8	167659
11961	RPL30	98041724	98045545	8	3821
11962	SNORA72	98042086	98042217	8	131
11963	ERICH5	98064522	98093610	8	29088
11964	RIDA	98102344	98117171	8	14827
11965	POP1	98117293	98159835	8	42542
11966	NIPAL2	98189826	98294235	8	104409
11967	MIR9903	98393645	98393738	8	93
11968	KCNS2	98426958	98432853	8	5895
11969	STK3	98454633	98942610	8	487977
11970	OSR2	98944403	98952104	8	7701
11971	VPS13B	99013266	99877586	8	864320
11972	MIR599	99536636	99536730	8	94
11973	MIR875	99536786	99536861	8	75
11974	COX6C	99877865	99893707	8	15842
11975	RGS22	99960936	100106049	8	145113
11976	SNORD77B	100004582	100004651	8	69
11977	FBXO43	100133351	100145817	8	12466
11978	POLR2K	100150636	100154003	8	3367
11979	SPAG1	100158038	100241904	8	83866
11980	RNF19A	100257067	100336204	8	79137
11981	MIR4471	100382763	100382845	8	82
11982	ANKRD46	100509752	100559759	8	50007
11983	SNX31	100572889	100649665	8	76776
11984	PABPC1	100702916	100722088	8	19172
11985	MIR7705	100702968	100703024	8	56
11986	YWHAZ	100916523	100953382	8	36859
11987	FLJ42969	101052054	101076251	8	24197
11988	ZNNT1	101166805	101170239	8	3434
11989	ZNF706	101197038	101206064	8	9026
11990	NACA4P	101368893	101369595	8	702
11991	GRHL2	101492439	101669724	8	177285
11992	NCALD	101686542	102124907	8	438365
11993	LOC104054148	101984432	101994850	8	10418
11994	MIR5680	102125432	102125515	8	83
11995	RRM2B	102204502	102238961	8	34459
11996	UBR5-AS1	102239451	102252174	8	12723
11997	UBR5	102252274	102412700	8	160426
11998	ODF1	102551589	102561018	8	9429
11999	KLF10	102648784	102655725	8	6941
12000	LOC101927245	102656248	102686723	8	30475
12001	GASAL1	102806822	102811214	8	4392
12002	AZIN1	102826302	102864200	8	37898
12003	AZIN1-AS1	102864271	102977876	8	113605
12004	ATP6V1C1	103021083	103073051	8	51968
12005	LINC01181	103121032	103140355	8	19323
12006	BAALC-AS2	103132963	103141342	8	8379
12007	BAALC	103140725	103230305	8	89580
12008	MIR3151	103154614	103154689	8	75
12009	BAALC-AS1	103156990	103172140	8	15150
12010	LOC105369147	103243538	103298818	8	55280
12011	FZD6	103298494	103332866	8	34372
12012	SNORD173	103308978	103309081	8	103
12013	CTHRC1	103371538	103382989	8	11451
12014	SLC25A32	103398638	103415335	8	16697
12015	DCAF13	103415386	103443452	8	28066
12016	LOC105375690	103481280	103501910	8	20630
12017	RIMS2	103500610	104256094	8	755484
12018	DCSTAMP	104339796	104356689	8	16893
12019	DPYS	104379431	104467055	8	87624
12020	MIR548A3	104484369	104484465	8	96
12021	LRP12	104489231	104589024	8	99793
12022	ZFPM2	105318438	105804539	8	486101
12023	ZFPM2-AS1	105780410	106060503	8	280093
12024	OXR1	106270178	106752693	8	482515
12025	ABRA	106759483	106770244	8	10761
12026	ANGPT1	107249482	107497918	8	248436
12027	RSPO2	107899316	108083620	8	184304
12028	EIF3E	108201216	108248717	8	47501
12029	EMC2	108443583	108489188	8	45605
12030	TMEM74	108606850	108787594	8	180744
12031	TRHR	109086628	109121565	8	34937
12032	NUDCD1	109240919	109334087	8	93168
12033	ENY2	109334347	109345954	8	11607
12034	PKHD1L1	109362461	109537207	8	174746
12035	EBAG9	109539700	109565996	8	26296
12036	SYBU	109573979	109691600	8	117621
12037	LOC100132813	109644129	109650728	8	6599
12038	KCNV1	109963636	109975771	8	12135
12039	LINC01608	110937690	111027433	8	89743
12040	LINC01609	111098961	111236203	8	137242
12041	LINC02237	111376639	111470617	8	93978
12042	CSMD3	112222930	113436939	8	1214009
12043	MIR2053	112643493	112643583	8	90
12044	TRPS1	115408496	115668975	8	260479
12045	LINC00536	115950511	116325059	8	374548
12046	EIF3H	116642131	116755823	8	113692
12047	LOC105375713	116652100	116654624	8	2524
12048	UTP23	116766524	116774682	8	8158
12049	RAD21	116845934	116874776	8	28842
12050	RAD21-AS1	116874424	116876868	8	2444
12051	MIR3610	116874728	116874800	8	72
12052	AARD	116938207	116944487	8	6280
12053	SLC30A8	116950217	117176714	8	226497
12054	MED30	117520713	117540262	8	19549
12055	EXT1	117799365	118111819	8	312454
12056	SNORD168	117920856	117920913	8	57
12057	SAMD12	118131825	118621963	8	490138
12058	SAMD12-AS1	118621001	118726067	8	105066
12059	TNFRSF11B	118923557	118951885	8	28328
12060	COLEC10	118952263	119108455	8	156192
12061	LOC101927513	119062943	119068782	8	5839
12062	MAL2	119208363	119245673	8	37310
12063	MAL2-AS1	119214623	119246857	8	32234
12064	MIR548AZ	119325171	119325265	8	94
12065	CCN3	119416446	119424433	8	7987
12066	ENPP2	119557086	119673390	8	116304
12067	TAF2	119730774	119832841	8	102067
12068	DSCC1	119833976	119855894	8	21918
12069	DEPTOR	119873655	120050918	8	177263
12070	COL14A1	120125102	120373573	8	248471
12071	MRPL13	120395437	120445150	8	49713
12072	MTBP	120445419	120523636	8	78217
12073	SNTB1	120535756	120812046	8	276290
12074	LOC101927543	120761253	120776832	8	15579
12075	HAS2	121612116	121641440	8	29324
12076	HAS2-AS1	121639346	121645324	8	5978
12077	SMILR	122414327	122568644	8	154317
12078	LINC01151	122670385	122694106	8	23721
12079	ZHX2	122781655	122974510	8	192855
12080	DERL1	123013164	123042423	8	29259
12081	TBC1D31	123072707	123165173	8	92466
12082	FAM83A	123179047	123210079	8	31032
12083	FAM83A-AS1	123201172	123202743	8	1571
12084	MIR4663	123215788	123215863	8	75
12085	C8orf76	123219967	123241377	8	21410
12086	ZHX1-C8orf76	123226191	123274286	8	48095
12087	ZHX1	123248450	123275541	8	27091
12088	ATAD2	123319851	123396447	8	76596
12089	MIR548D1	123348034	123348130	8	96
12090	WDYHV1	123416725	123448090	8	31365
12091	FBXO32	123497889	123541206	8	43317
12092	KLHL38	123644443	123653801	8	9358
12093	ANXA13	123680794	123737393	8	56599
12094	FAM91A1	123768439	123815450	8	47011
12095	FER1L6	123851987	124120061	8	268074
12096	FER1L6-AS1	123984138	124040782	8	56644
12097	FER1L6-AS2	124046071	124171522	8	125451
12098	LOC101927588	124192691	124247398	8	54707
12099	TMEM65	124310918	124372699	8	61781
12100	TRMT12	124450820	124453025	8	2205
12101	RNF139-AS1	124462497	124474563	8	12066
12102	RNF139	124474767	124488618	8	13851
12103	TATDN1	124488495	124539088	8	50593
12104	MIR6844	124508515	124508576	8	61
12105	NDUFB9	124539102	124549986	8	10884
12106	MTSS1	124550770	124728507	8	177737
12107	MIR4662B	124821978	124822058	8	80
12108	MIR4662A	124821985	124822051	8	66
12109	LINC00964	124942008	124951095	8	9087
12110	ZNF572	124973295	124979388	8	6093
12111	LOC105375744	124996989	124998198	8	1209
12112	SQLE	124998505	125022283	8	23778
12113	WASHC5	125024261	125091819	8	67558
12114	NSMCE2	125091823	125367125	8	275302
12115	TRIB1	125430358	125438402	8	8044
12116	LINC00861	125922523	125951197	8	28674
12117	LOC101927657	126325495	126329533	8	4038
12118	LRATD2	126552443	126558478	8	6035
12119	PCAT1	127013154	127021014	8	7860
12120	PCAT2	127072694	127082221	8	9527
12121	PRNCR1	127079874	127092595	8	12721
12122	CASC19	127187786	127197627	8	9841
12123	CCAT1	127207382	127219268	8	11886
12124	CASC21	127244637	127392631	8	147994
12125	CASC8	127289676	127482139	8	192463
12126	CCAT2	127400399	127402150	8	1751
12127	POU5F1B	127415825	127417196	8	1371
12128	CASC11	127700608	127733967	8	33359
12129	MYC	127735434	127742951	8	7517
12130	PVT1	127794533	128101253	8	306720
12131	MIR1204	127795962	127796028	8	66
12132	TMEM75	127946559	127948723	8	2164
12133	MIR1205	127960633	127960695	8	62
12134	MIR1206	128008898	128008956	8	58
12135	MIR1207	128049152	128049238	8	86
12136	MIR1208	128150116	128150188	8	72
12137	LINC00824	128405270	128564679	8	159409
12138	LINC00976	128952879	128966001	8	13122
12139	LINC00977	129216467	129241240	8	24773
12140	CCDC26	129351694	129680239	8	328545
12141	MIR3686	129484057	129484142	8	85
12142	GSDMC	129748196	129786624	8	38428
12143	FAM49B	129839593	130017129	8	177536
12144	MIR5194	130008334	130008453	8	119
12145	ASAP1	130052105	130443674	8	391569
12146	ASAP1-IT2	130082738	130084768	8	2030
12147	ASAP1-IT1	130295355	130296533	8	1178
12148	ADCY8	130780301	131040909	8	260608
12149	EFR3A	131904093	132013639	8	109546
12150	OC90	132024216	132059382	8	35166
12151	HHLA1	132061486	132105265	8	43779
12152	KCNQ3	132120861	132481095	8	360234
12153	HPYR1	132560498	132561479	8	981
12154	LRRC6	132570416	132675545	8	105129
12155	TMEM71	132709941	132760582	8	50641
12156	PHF20L1	132775358	132848807	8	73449
12157	TG	132866958	133134899	8	267941
12158	SLA	133036728	133102602	8	65874
12159	MIR7848	133046481	133046581	8	100
12160	PTCSC1	133054959	133057767	8	2808
12161	CCN4	133191039	133231689	8	40650
12162	NDRG1	133237175	133297252	8	60077
12163	ST3GAL1	133454848	133571887	8	117039
12164	LOC105375773	133663761	133684066	8	20305
12165	LOC101927798	133775551	133777352	8	1801
12166	LOC101927822	133886496	133902407	8	15911
12167	ZFAT	134477788	134713031	8	235243
12168	ZFAT-AS1	134598071	134600689	8	2618
12169	MIR30B	134800520	134800607	8	87
12170	MIR30D	134804876	134804945	8	69
12171	NCRNA00250	134838069	134842637	8	4568
12172	LOC101927845	134849935	134881899	8	31964
12173	LINC01591	135234131	135299719	8	65588
12174	KHDRBS3	135457456	135647609	8	190153
12175	LINC02055	136530798	136897601	8	366803
12176	LOC101927915	137406101	137413588	8	7487
12177	LOC401478	137809675	138083545	8	273870
12178	FAM135B	138130023	138497730	8	367707
12179	COL22A1	138588235	138914041	8	325806
12180	KCNK9	139600838	139703123	8	102285
12181	TRAPPC9	139727726	140458579	8	730853
12182	PEG13	140094894	140100535	8	5641
12183	CHRAC1	140511322	140517154	8	5832
12184	AGO2	140520156	140635633	8	115477
12185	PTK2	140657900	141002079	8	344179
12186	MIR151A	140732564	140732653	8	89
12187	DENND3	141128589	141195804	8	67215
12188	SLC45A4	141207166	141254629	8	47463
12189	LOC105375787	141254567	141256817	8	2250
12190	LINC01300	141340549	141344621	8	4072
12191	GPR20	141356474	141367286	8	10812
12192	PTP4A3	141392021	141432454	8	40433
12193	MROH5	141433826	141507229	8	73403
12194	MIR1302-7	141786242	141786313	8	71
12195	MIR4472-1	142176339	142176418	8	79
12196	LINC00051	142198356	142209003	8	10647
12197	TSNARE1	142212080	142403182	8	191102
12198	ADGRB1	142449649	142545007	8	95358
12199	ARC	142611049	142614479	8	3430
12200	LOC101928087	142638596	142640645	8	2049
12201	JRK	142657460	142669967	8	12507
12202	PSCA	142670297	142682725	8	12428
12203	LY6K	142700111	142705127	8	5016
12204	LNCOC1	142702252	142726973	8	24721
12205	THEM6	142727223	142736927	8	9704
12206	SLURP1	142740949	142742406	8	1457
12207	LYPD2	142750150	142752532	8	2382
12208	LYNX1-SLURP2	142764338	142777872	8	13534
12209	SLURP2	142764338	142769828	8	5490
12210	LYNX1	142771202	142777872	8	6670
12211	LY6D	142784882	142786539	8	1657
12212	GML	142834801	142846851	8	12050
12213	CYP11B1	142872357	142879820	8	7463
12214	CYP11B2	142910559	142917843	8	7284
12215	LY6E-DT	142982031	143018390	8	36359
12216	CDC42P3	142995828	142997663	8	1835
12217	LY6E	143018485	143022410	8	3925
12218	C8orf31	143039209	143054303	8	15094
12219	LY6L	143080630	143083486	8	2856
12220	LY6H	143157916	143160654	8	2738
12221	GPIHBP1	143213218	143217170	8	3952
12222	ZFP41	143246939	143262705	8	15766
12223	GLI4	143267445	143276931	8	9486
12224	MINCR	143280155	143281700	8	1545
12225	ZNF696	143291417	143299950	8	8533
12226	TOP1MT	143309326	143359977	8	50651
12227	RHPN1-AS1	143366623	143368635	8	2012
12228	RHPN1	143368876	143384221	8	15345
12229	MAFA-AS1	143417679	143419150	8	1471
12230	MAFA	143428064	143430732	8	2668
12231	ZC3H3	143437659	143541447	8	103788
12232	SNORD149	143506185	143506248	8	63
12233	GSDMD	143553387	143563061	8	9674
12234	LOC100310756	143556819	143558271	8	1452
12235	MROH6	143566193	143572772	8	6579
12236	NAPRT	143574785	143578330	8	3545
12237	EEF1D	143579722	143597675	8	17953
12238	TIGD5	143597831	143603224	8	5393
12239	PYCR3	143603210	143609575	8	6365
12240	TSTA3	143612618	143617549	8	4931
12241	ZNF623	143636019	143653730	8	17711
12242	ZNF707	143684479	143695385	8	10906
12243	LINC02878	143697115	143698413	8	1298
12244	CCDC166	143706694	143708109	8	1415
12245	LOC101928160	143708051	143713898	8	5847
12246	MAPK15	143716349	143722458	8	6109
12247	FAM83H	143723933	143733779	8	9846
12248	MIR4664	143733083	143733153	8	70
12249	FAM83H-AS1	143734140	143746337	8	12197
12250	LOC105375800	143758494	143760508	8	2014
12251	SCRIB	143790925	143815773	8	24848
12252	MIR937	143812957	143813042	8	85
12253	PUF60	143816344	143829315	8	12971
12254	NRBP2	143833584	143840973	8	7389
12255	MIR6845	143837756	143837816	8	60
12256	EPPK1	143857325	143878467	8	21142
12257	PLEC	143915153	143976745	8	61592
12258	MIR661	143945191	143945279	8	88
12259	PARP10	143977158	143986460	8	9302
12260	GRINA	143990056	143993415	8	3359
12261	SPATC1	144012280	144047114	8	34834
12262	SMPD5	144049398	144050059	8	661
12263	OPLAH	144051266	144060692	8	9426
12264	MIR6846	144057321	144057380	8	59
12265	EXOSC4	144078672	144080648	8	1976
12266	MIR6847	144079874	144079942	8	68
12267	GPAA1	144082634	144086216	8	3582
12268	CYC1	144095076	144097525	8	2449
12269	SHARPIN	144098637	144103773	8	5136
12270	MAF1	144104461	144107611	8	3150
12271	WDR97	144107739	144118317	8	10578
12272	HGH1	144137774	144140851	8	3077
12273	MROH1	144148016	144261940	8	113924
12274	BOP1	144262045	144291438	8	29393
12275	MIR7112	144262673	144262737	8	64
12276	SCX	144266453	144268480	8	2027
12277	HSF1	144291604	144314720	8	23116
12278	DGAT1	144314584	144326852	8	12268
12279	MIR6848	144317246	144317315	8	69
12280	SCRT1	144330565	144336482	8	5917
12281	TMEM249	144353226	144355609	8	2383
12282	FBXL6	144355431	144358472	8	3041
12283	SLC52A2	144358552	144361272	8	2720
12284	LOC101928902	144368937	144372871	8	3934
12285	ADCK5	144374047	144393238	8	19191
12286	CPSF1	144393231	144409335	8	16104
12287	MIR939	144394149	144394230	8	81
12288	MIR1234	144400086	144400165	8	79
12289	MIR6849	144400277	144400345	8	68
12290	SLC39A4	144412414	144416844	8	4430
12291	VPS28	144423601	144428563	8	4962
12292	TONSL	144428775	144444440	8	15665
12293	TONSL-AS1	144435168	144439893	8	4725
12294	MIR6893	144435551	144435619	8	68
12295	CYHR1	144449932	144465035	8	15103
12296	MIR10400	144462485	144462539	8	54
12297	KIFC2	144466337	144474202	8	7865
12298	FOXH1	144473412	144475849	8	2437
12299	PPP1R16A	144477982	144502121	8	24139
12300	GPT	144504140	144507172	8	3032
12301	MFSD3	144509036	144511228	8	2192
12302	RECQL4	144511284	144517826	8	6542
12303	LRRC14	144517992	144525172	8	7180
12304	LRRC24	144522388	144527033	8	4645
12305	C8orf82	144525733	144529111	8	3378
12306	ARHGAP39	144529179	144685846	8	156667
12307	ZNF251	144720909	144755531	8	34622
12308	ZNF34	144772224	144787345	8	15121
12309	RPL8	144789769	144792390	8	2621
12310	MIR6850	144791931	144791991	8	60
12311	ZNF517	144798876	144810754	8	11878
12312	LOC100130027	144808810	144827040	8	18230
12313	ZNF7	144827560	144847508	8	19948
12314	COMMD5	144850176	144853556	8	3380
12315	ZNF250	144876955	144902177	8	25222
12316	ZNF16	144930358	144950880	8	20522
12317	ZNF252P	144973589	145002899	8	29310
12318	TMED10P1	144994865	144998897	8	4032
12319	ZNF252P-AS1	145002811	145006046	8	3235
12320	C8orf33	145052467	145056030	8	3563
12321	DDX11L5	11987	14525	9	2538
12322	WASHC1	14475	29739	9	15264
12323	FOXD4	116231	118417	9	2186
12324	CBWD1	121038	179075	9	58037
12325	DOCK8-AS1	213460	215750	9	2290
12326	DOCK8	214865	465259	9	250394
12327	KANK1	470291	746106	9	275815
12328	DMRT1	841697	969090	9	127393
12329	DMRT3	976655	991732	9	15077
12330	LINC01230	1048143	1048640	9	497
12331	DMRT2	1050354	1057554	9	7200
12332	SMARCA2	2015347	2193620	9	178273
12333	VLDLR-AS1	2535655	2622373	9	86718
12334	VLDLR	2621787	2660056	9	38269
12335	KCNV2	2717510	2730037	9	12527
12336	PUM3	2804155	2844095	9	39940
12337	LINC01231	3181589	3200500	9	18911
12338	RFX3	3218297	3526001	9	307704
12339	RFX3-AS1	3668086	3691756	9	23670
12340	GLIS3	3824127	4300068	9	475941
12341	GLIS3-AS1	3898646	3901248	9	2602
12342	SLC1A1	4490468	4587469	9	97001
12343	SPATA6L	4588821	4666480	9	77659
12344	PLPP6	4662294	4665258	9	2964
12345	CDC37L1-DT	4676601	4679480	9	2879
12346	CDC37L1	4679569	4708398	9	28829
12347	AK3	4709556	4742043	9	32487
12348	RCL1	4792834	4861077	9	68243
12349	MIR101-2	4850297	4850375	9	78
12350	JAK2	4985086	5128183	9	143097
12351	INSL6	5163868	5185639	9	21771
12352	INSL4	5231419	5235304	9	3885
12353	RLN2	5299866	5304716	9	4850
12354	RLN1	5334930	5339876	9	4946
12355	PLGRKT	5357971	5437925	9	79954
12356	CD274	5450503	5470567	9	20064
12357	PDCD1LG2	5510531	5571282	9	60751
12358	RIC1	5629107	5776556	9	147449
12359	ERMP1	5784572	5833117	9	48545
12360	MLANA	5890889	5910606	9	19717
12361	KIAA2026	5919022	6008482	9	89460
12362	MIR4665	6007826	6007904	9	78
12363	RANBP6	6011025	6015624	9	4599
12364	IL33	6215149	6257983	9	42834
12365	TPD52L3	6328375	6331891	9	3516
12366	UHRF2	6413151	6507051	9	93900
12367	GLDC	6532464	6645692	9	113228
12368	KDM4C	6757389	7175648	9	418259
12369	DMAC1	7796500	7799778	9	3278
12370	PTPRD	8314246	10613002	9	2298756
12371	PTPRD-AS1	8858018	8861727	9	3709
12372	LOC105375972	9799392	9803787	9	4395
12373	PTPRD-AS2	10613206	10620420	9	7214
12374	TYRP1	12693385	12710285	9	16900
12375	LURAP1L-AS1	12699999	12814389	9	114390
12376	LURAP1L	12775020	12823060	9	48040
12377	SNORD137	12972556	12972633	9	77
12378	MPDZ	13105708	13279692	9	173984
12379	LINC01235	13406380	13431329	9	24949
12380	LINC00583	13927971	13945607	9	17636
12381	NFIB	14081848	14532077	9	450229
12382	ZDHHC21	14611071	14693432	9	82361
12383	CER1	14719726	14722733	9	3007
12384	FREM1	14733486	14910995	9	177509
12385	LOC389705	14993327	15019724	9	26397
12386	TTC39B	15170844	15307360	9	136516
12387	SNAPC3	15422876	15466733	9	43857
12388	PSIP1	15464066	15511019	9	46953
12389	CCDC171	15553043	15974037	9	420994
12390	C9orf92	16203935	16276313	9	72378
12391	BNC2	16409503	16870670	9	461167
12392	BNC2-AS1	16726814	16727524	9	710
12393	CNTLN	17135040	17503923	9	368883
12394	SH3GL2	17579066	17797124	9	218058
12395	ADAMTSL1	18474153	18910949	9	436796
12396	MIR3152	18573306	18573379	9	73
12397	SAXO1	18927660	19049354	9	121694
12398	RRAGA	19049427	19051023	9	1596
12399	HAUS6	19053141	19102904	9	49763
12400	SCARNA8	19063656	19063786	9	130
12401	PLIN2	19115761	19127606	9	11845
12402	DENND4C	19230693	19374279	9	143586
12403	RPS6	19375716	19380236	9	4520
12404	ACER2	19409009	19452504	9	43495
12405	SLC24A2	19507455	19789037	9	281582
12406	MLLT3	20341669	20622499	9	280830
12407	MIR4473	20411148	20411238	9	90
12408	MIR4474	20502265	20502342	9	77
12409	FOCAD	20658309	20995955	9	337646
12410	FOCAD-AS1	20683302	20684750	9	1448
12411	MIR491	20716105	20716188	9	83
12412	SNORA30B	20786927	20787055	9	128
12413	HACD4	20999509	21031640	9	32131
12414	IFNB1	21077104	21077942	9	838
12415	IFNW1	21140632	21141901	9	1269
12416	IFNA21	21165637	21166660	9	1023
12417	IFNA4	21186619	21187599	9	980
12418	IFNA7	21201469	21202205	9	736
12419	IFNA10	21206181	21207143	9	962
12420	IFNA16	21216373	21217311	9	938
12421	IFNA17	21227243	21228222	9	979
12422	IFNA14	21239002	21240005	9	1003
12423	IFNA22P	21277688	21278563	9	875
12424	IFNA5	21304614	21305313	9	699
12425	KLHL9	21329665	21335404	9	5739
12426	IFNA6	21350318	21350887	9	569
12427	IFNA13	21367372	21368057	9	685
12428	IFNA2	21384255	21385398	9	1143
12429	IFNA8	21409117	21410185	9	1068
12430	IFNA1	21440439	21441316	9	877
12431	MIR31HG	21454268	21559798	9	105530
12432	IFNE	21480840	21482313	9	1473
12433	MIR31	21512115	21512185	9	70
12434	MTAP	21802636	21867081	9	64445
12435	CDKN2A-DT	21967139	21967754	9	615
12436	CDKN2A	21967752	21995324	9	27572
12437	CDKN2B-AS1	21994791	22121094	9	126303
12438	CDKN2B	22002903	22009313	9	6410
12439	DMRTA1	22446824	22455740	9	8916
12440	LINC01239	22646200	22824213	9	178013
12441	LOC101929563	23500691	23672399	9	171708
12442	ELAVL2	23690105	23850601	9	160496
12443	IZUMO3	24542952	24545897	9	2945
