	adipocyte	airway_goblet_cell	alveolar_capillary_endothelial_cell	alveolar_type_1_(at1)_cell	alveolar_type_2_(at2)_cell	atrial_cardiomyocyte	basal_epidermal_(skin)	basal_epithelial_(mammary)	cd4_t	cd8_t	chief_cell	cilliated_cell	club_cell	colon_epithelial_cell_1	colon_epithelial_cell_2	colon_epithelial_cell_3	colonic_goblet_cell	cortical_epithelial-like	ductal_cell_(pancreatic)	eccrine_epidermal_(skin)	endocardial_cell	endothelial	endothelial_(exocrine_tissues)	endothelial_cell_(myocardial)	enterochromaffin_cell	esophageal_epithelial_cell	fibroblast	foveolar_cell	gastric_neuroendocrine_cell	granular_epidermal_(skin)	hepatocyte	keratinocyte_1	keratinocyte_2	luteal_cell_(ovarian)	lymphatic_endothelial_cell	macrophage	mammary_epithelial	mammary_luminal_epithelial_cell_1	mammary_luminal_epithelial_cell_2	mast	melanocyte	memory_b	mesothelial_cell	myoepithelial_(skin)	nkt	naive_t	pancreatic_acinar_cell	pancreatic_alpha	pancreatic_beta	pancreatic_delta,gamma_cell	paneth_cell	parietal_cell	pericyte	peripheral_nerve_stromal	plasma	satellite_cell	schwann_cell_(general)	small_intestinal_enterocyte	small_intestinal_goblet_cell	smooth_muscle_(general)	smooth_muscle_group_1	thyroid_follicular_cell	transitional_zone_cortical_cell	tuft_cell	type_i_skeletal_myocyte	type_ii_skeletal_myocyte	vascular_smooth_muscle_1	vascular_smooth_muscle_2	ventricular_cardiomyocyte	zona_fasciculata_cortical_cell	zona_glomerulosa_cortical_cell
chr16:13226690-13447789	3.295485214207109e-05	6.030041728192541e-06	3.316421066951758e-05	3.988692185550211e-05	3.771390394742135e-05	2.8571500200239245e-05	1.5718356558004284e-05	1.9119994620175637e-05	1.4232307762632115e-05	2.2185109179103274e-05	2.404839242067139e-05	8.623762490573081e-05	3.971565433510967e-05	3.290342422476238e-05	4.1273680813191504e-05	3.1384358787966306e-05	3.0862155236017905e-05	8.27593642705013e-06	1.738529912049947e-05	2.0785437800186988e-05	3.0138536440403825e-05	3.8357679930008426e-05	1.1380753326372189e-05	3.888090307035247e-05	3.369527791743527e-05	1.903910376791001e-05	3.3088610413517996e-05	2.872200767213737e-05	1.9691664485319235e-05	2.5139835631743225e-05	3.4618538498705065e-05	2.8633562466187262e-05	1.7659042310946042e-05	2.8095682890997698e-05	3.8731631949553063e-05	3.5738335594412044e-05	2.427073033532608e-05	2.753562689241161e-05	4.1993150374290815e-05	4.341208502474134e-05	2.6177876294938587e-05	1.7773406303466838e-05	3.101528867080683e-05	2.3791125089982555e-05	1.6102352433034595e-05	2.4533925015053013e-05	1.038657681766712e-05	1.075306001761296e-05	2.689019845765298e-05	1.6801781794909044e-05	5.687063534304957e-05	4.198564535297815e-05	3.3132383238404445e-05	1.9363397596633193e-05	1.3736439211008422e-05	1.7610059152723934e-05	4.0526831792180995e-05	5.730134317557619e-05	4.2608902619103656e-05	6.799298480855638e-05	3.0335195309029454e-05	1.3838237028916989e-05	5.828219594591982e-06	1.9316828953916485e-05	1.5606433083989545e-05	5.833160127967821e-06	2.543383626158194e-05	3.203459980027465e-05	1.5309118195163213e-05	9.95712190123803e-06	5.671799592605547e-06
chr16:13447789-13665823	3.400930359079306e-05	1.5569499158783873e-05	3.316421066951758e-05	3.5473762109859694e-05	4.453068508009417e-05	2.833209245988757e-05	3.124194968253734e-05	2.779071535485003e-05	1.3120203678731887e-05	2.155897218858366e-05	1.8081575641646788e-05	2.8745875635243564e-05	5.330887290157442e-05	3.0610542660571535e-05	3.934344963892941e-05	3.747209576853202e-05	2.9576232143432067e-05	9.715229544797994e-06	3.44219244416027e-05	3.227245764197185e-05	3.0803926615485916e-05	4.119608105192698e-05	1.0934273986421794e-05	3.988973730324532e-05	4.043433331014179e-05	3.669354450322805e-05	3.2868702844771354e-05	2.533755652545158e-05	2.0934364152377238e-05	3.057825286683983e-05	2.3454060155372667e-05	3.59220488865665e-05	2.5121922887175903e-05	1.600427861485573e-05	3.919573388895869e-05	3.810155129330194e-05	3.114406422531391e-05	2.4155475963523333e-05	4.129624363544479e-05	2.6005852247091742e-05	3.4320839730296986e-05	1.706888842438064e-05	2.7771239458798848e-05	2.1046860243927007e-05	1.3626400538121406e-05	3.5309143636032224e-05	1.0786598637998972e-05	1.5235512091305062e-05	1.0222850601927982e-05	5.040534338472721e-05	3.557504204030278e-05	2.729066983434072e-05	2.8124164764558886e-05	2.407341298393054e-05	1.966854828446567e-05	1.8208798017799786e-05	4.335841201982271e-05	6.852789682265183e-05	3.860547468022423e-05	6.18655504257806e-05	2.9316481101642613e-05	8.296609330137933e-06	1.277995020741856e-05	2.5755771605221953e-05	1.3854717614759464e-05	6.117704474460448e-06	2.913693499485127e-05	2.9661666556369022e-05	1.5820504864516656e-05	7.694139878229382e-06	1.2823197818064728e-05
chr16:13665823-13881500	3.943649268398308e-05	1.1165466812017537e-05	2.552827630724083e-05	4.4168178613805015e-05	3.556864153887482e-05	3.0222933846011275e-05	3.170956521844426e-05	2.0725181502783366e-05	1.2026853454652607e-05	2.047317858020002e-05	1.7927025129283843e-05	8.623762490573081e-05	3.971565433487862e-05	3.1140974938151894e-05	2.539608793202297e-05	4.398224285551e-05	2.7005430013251295e-05	1.0075052824234957e-05	3.318796518572879e-05	2.526791524626941e-05	4.484757669344983e-05	3.5320297481071556e-05	1.1810365646713677e-05	4.2401279869342995e-05	4.814152249136267e-05	1.9918941092137448e-05	3.109231625298922e-05	3.795617116607721e-05	1.8230938843145136e-05	2.6267675339354373e-05	4.361935824836833e-05	3.1478784489449414e-05	3.2064359897934917e-05	2.0867025773176438e-05	3.5162651722823765e-05	3.559203574522329e-05	2.494200422933194e-05	2.3023315080199273e-05	3.3240036027853864e-05	1.2789698667032442e-05	3.303701704534954e-05	1.3623863807851696e-05	3.944636304163155e-05	2.8853899486781025e-05	3.6291429408266115e-09	3.5769887614459136e-05	1.6003240901092754e-05	1.8252389045030624e-05	2.6403124067838188e-05	2.520267219236357e-05	3.7965235607059144e-05	1.679425874959977e-05	3.147073853922729e-05	2.1160425412378258e-05	1.5298071075842496e-05	4.786313015774129e-05	3.621613850676767e-05	5.206395671268631e-05	3.703417049183032e-05	4.4218276532510624e-05	3.3179119773441445e-05	1.008095467817376e-05	1.376302322337385e-05	4.1853128233485713e-05	2.1966045723861535e-05	1.4199411750844887e-05	5.1538659870180185e-05	4.077866508330722e-05	3.863200669213741e-05	1.335159493575098e-05	8.63099885831278e-06
chr16:13881500-14103212	0.00012808183347447596	0.00016451442371495493	0.0001452363674433903	6.859092664474132e-05	7.943633276814366e-05	0.00014013857659049068	5.7444237165305956e-05	0.000142222365734646	0.00010674230178616805	6.61987973124384e-05	0.00014005213889353347	0.00013798019924916936	0.00013528606487708537	9.107275839775123e-05	0.00010123101059538735	9.159845485329802e-05	8.358500203203674e-05	0.0001964635115725816	0.00016045627818426245	9.544862565054309e-05	0.00012041951998478186	0.00018377907671371482	9.469358243661997e-05	0.00010693884443739818	9.019583791775649e-05	0.00011469617154293406	0.00011081600096570782	0.00013462406767919934	9.921635298684804e-05	7.342256851067077e-05	0.00011770302849559722	0.00010458785180620698	0.00012142262341554902	9.412452447986532e-05	6.417777179010999e-05	0.00010539013557770666	0.00013490305341014097	0.00018598202324130933	0.00012818734124184973	4.967352855977928e-05	8.161815978277814e-05	6.999047288986594e-05	7.979631926380277e-05	7.953862114743191e-05	4.980334443345157e-05	0.00010071821533396803	0.0001996695159795241	0.00011681528442207525	0.00010865068434434959	0.0001722182541478179	0.00012145161010883907	0.00016393089712208274	0.0001514712811823481	0.00014182379766636407	7.92673840252737e-05	0.0001589484754402389	7.637121570429974e-05	8.171638896361716e-05	8.884697719626756e-05	7.002278494765455e-05	0.00010163723639468455	0.00011024495393588342	0.0002115011384326634	9.980361209523521e-05	0.00012548893179582283	0.00012976314239864496	0.00014817625381471631	0.0001458562977329465	0.0001547600004628415	0.00017787038800847952	0.00019382755290382454
chr16:14103212-14318832	0.00014442900999649236	8.780857895498563e-05	8.119513500117728e-05	7.238496387447911e-05	7.187734643771749e-05	0.00013024762976354999	6.709208006370679e-05	0.00011427394205269012	5.2481632214670956e-05	5.353057022244466e-05	8.840387220302996e-05	5.749175027048721e-05	6.680673415654748e-05	6.815645336669967e-05	6.146232494300533e-05	6.453527531091505e-05	6.732682143929512e-05	0.00021265555914724512	9.75024903751279e-05	7.996560281555893e-05	0.00012334727267382137	0.00015234827369816432	8.279297954642419e-05	9.44191493903289e-05	6.401270585085172e-05	8.771495137885115e-05	9.184469439983128e-05	6.019038053150124e-05	8.165901085475153e-05	7.655228783250075e-05	0.00011294297958952526	9.251691343394549e-05	0.00010928871997987636	7.899636907923998e-05	6.848002926921182e-05	7.49369522918225e-05	7.261522008132734e-05	0.00015136416106040595	0.00011305441910253124	5.581472857768271e-05	0.00010527278388432497	9.762872686251753e-05	8.636631941713092e-05	6.391358410346537e-05	5.452304919806448e-05	0.000102897453279039	0.00015141768566319863	9.140100255787579e-05	6.736939522794263e-05	6.300667898090903e-05	9.01481396726556e-05	8.816985412583843e-05	0.00013442747852207904	8.888293722171311e-05	0.00012377529513570232	0.00014658581631939003	8.477051101699282e-05	6.498658897757203e-05	6.70411176315498e-05	6.152373913609956e-05	0.00011680804911020855	9.953934900241216e-05	0.0001992127257332225	7.404784149001319e-05	0.00018523364897365426	0.00022617632901720183	0.00011981265211015058	0.0001335638658916099	0.00015330050451759484	0.00018081226463839082	0.00017730535700362577
chr16:14318832-15581790	0.0005572318023609501	0.0004050848841511579	0.0002493033701619863	0.0002974448635418513	0.00028612012062438814	0.0003113474096334207	0.0003802607571693505	0.0004090564657547026	0.00034074208682031135	0.0002445197013369645	0.00044842885848922145	0.00027596039749833845	0.0003165326684842662	0.00039434203505541446	0.0004687246384606618	0.00041359727516960767	0.0004307842370302096	0.0005901101792766195	0.0003808046968539417	0.00035114259307467784	0.00041231533730009016	0.00033977734294410566	0.000441722975439142	0.00026129304403615776	0.00040614214678549025	0.0003988400499839099	0.0003959656869577952	0.00041942700074302293	0.0003095235072705121	0.00034585044411846903	0.00045938799360781594	0.0004063132985884157	0.00044800760781611894	0.0003515998230303367	0.0004256468692485306	0.0003300031576430796	0.0003326013660284781	0.0004924082063995677	0.0003486568624424376	0.0003957764220617611	0.0003644734479029296	0.00031433405085451265	0.000355457022592603	0.00040330731363178877	0.00021977813872005975	0.00038154545808511515	0.0005665821045799544	0.00036869823927452276	0.00040603307820258913	0.0003318351716994542	0.00046384178646906597	0.00045280619462403026	0.0003214277860858089	0.00032917774307219204	0.00033655069871894476	0.0004671299638815309	0.00033448973015884093	0.00029915623325046296	0.000480138432112681	0.00017947925041574578	0.0004247525586887556	0.0002833034759226792	0.0005720782767848307	0.0004217507446605099	0.0007234843222295404	0.0008651498116861242	0.00042350507278029646	0.00041099203885199904	0.0004505403818054452	0.0005820389773178231	0.000593072853835494
chr16:15581790-15810567	8.775642246823973e-05	0.00018735686416165238	0.00011435934465875185	5.617194627097982e-05	7.618153264988036e-05	8.015597894116378e-05	0.00012596907455639388	0.00012871055603545423	0.00014406814605146106	0.00011160081646410749	0.00010747200077283112	0.00011498349954097431	0.000110912393085182	9.695007787652806e-05	0.00011011083633684377	0.00010966594492149739	9.453315182703738e-05	0.00011550327369926506	8.752866568215174e-05	0.00014199014934608402	0.00021187120922725383	0.00013534048355000767	0.00019457681412115313	0.00013126146768195694	9.39973779640607e-05	0.00013535587606436773	0.00012484720013762179	0.00010385901884072544	9.168077028384958e-05	9.984048348288894e-05	0.00011095241368334972	0.0001671449027520516	0.00014428961600497565	0.00015841589165877627	0.0001297102649767669	0.00013286350039495504	0.0001928539205426761	0.0001853383768334088	0.00013707103333419798	0.00014830039845769826	0.00016266853833947826	0.0001634241261685283	8.540559962372948e-05	0.0003354323367633515	8.92142482649673e-05	0.000154951099967772	0.0001038673972978154	9.126194117617487e-05	6.806062593605977e-05	0.00010921157616690896	0.00012418280905038989	8.301446984251712e-05	0.00020074606145290133	0.00010676034978315058	9.26257235714787e-05	0.00012991420866359366	0.00014342672849760959	6.226102111763579e-05	0.0001013724748406711	9.352970087636521e-05	0.0005097318056915309	5.7917927067205305e-05	0.00011853051892375036	0.00012877885402610997	0.0001678078537026087	0.00019279118787323982	0.00023584269931762136	0.00028035331652838646	8.355080493297663e-05	0.00011767506619644954	0.00012502616997613116
chr16:15810567-16764362	0.00019225050203706175	0.00014276049830544318	0.0002001288523938586	0.00020826877466919864	0.0001453573066061069	0.00020022337166135514	0.0001929972887288264	0.00014986409939834745	0.0002534642893970526	0.00019238971872219063	0.0002836854475133725	0.00011498349954097431	0.00021166346094078035	0.00014635974818740386	0.00016484953989280877	0.0001441323844341698	0.00014887525722005353	0.00024611912413488254	0.0002418042248938953	0.00015177746359255052	0.00023162106638227326	0.00018877163404789325	0.00029162616875303473	0.000156588736699509	0.00022000729974237112	0.0002468912887718415	0.00019660920679687453	0.0002449383057058329	0.00016513248435314764	0.00015970923065822452	0.00018434371318060434	0.00020422820603047584	0.00018841441508746066	0.0002505100519675772	0.00018641050952973486	0.00018282114122592058	0.0003055947661934718	0.0002160693581006307	0.00018708321312185726	0.0003370417217889751	0.00012625297349458414	0.00017806706522473123	0.00023754267470520735	0.0003259509626918876	0.00012213258495025805	0.00029182457071022944	0.00022465251835963258	0.0001715724485204334	0.0001012999448092912	0.00013021380216054522	0.0002089560541987701	0.0002750059714342279	0.00024955553396225754	0.00015608710850796594	0.00014537730524536872	0.00012790463371504978	0.00015450691602078809	0.00013743001267305503	0.0001765124142308086	0.00013787975776703834	0.0006427491843133533	0.0003538480926625413	0.00019998514024575884	0.000151315153305679	0.00038094410873572185	0.00043258721156414355	0.00047615935673799145	0.0004496439126472547	0.00019858327630702121	0.0002778941934254613	0.00019259455320977986
chr16:16764362-16993714	2.86754267631138e-05	5.582733997042217e-06	3.1652664621609844e-05	3.633871529963715e-05	3.362934150695821e-05	4.4404368456718624e-05	2.6673541379536023e-05	2.058343792038292e-05	2.2118346912113142e-05	3.1157235418627396e-05	1.669745182630009e-05	6.324092519753589e-05	4.403075380241662e-05	3.684090192698411e-05	2.958844074726379e-05	5.5794414831631016e-05	2.8134867327374538e-05	3.418321254651146e-05	2.042184403334785e-05	1.759008821704058e-05	4.8830009345094365e-05	3.547235758674814e-05	1.7288604565904288e-05	3.758721052424067e-05	2.7469575792894986e-05	2.998331026871585e-05	2.9180221334648643e-05	2.7454187937875754e-05	1.8041591680967963e-05	1.7706976788750426e-05	1.7655455124339572e-05	2.5827667986579328e-05	3.2064359897934917e-05	2.539110591211347e-05	2.873135837487358e-05	3.2273509166262254e-05	1.667113683412935e-05	3.2497372891133137e-05	3.983346957839564e-05	1.2844672958349381e-05	2.8221732231014828e-05	1.4473446297603795e-05	3.992454913728257e-05	1.207350105314414e-05	2.0920597824470174e-05	3.09902208047916e-05	9.004555835553552e-06	1.075306001761296e-05	1.2758929782061383e-05	2.9403117391090846e-05	3.252049523314454e-05	1.4694976532651555e-05	3.0039263008243173e-05	3.5769963140642174e-05	1.717054875973086e-05	2.119313095078222e-05	2.5512766916968796e-05	4.9091492312220844e-05	2.9563081393611924e-05	5.909128764135724e-05	2.5867483445210298e-05	6.92652059631002e-06	3.9674019143909304e-05	3.219471425652747e-05	1.2112481578284571e-05	5.819559911047425e-06	2.7869241007691008e-05	3.021535097994702e-05	3.916023332454783e-05	2.5571697859997653e-05	6.43625850291326e-05
chr16:16993714-17214553	6.02766293339847e-05	4.310329467046649e-05	3.8292413954889794e-05	3.088770688440298e-05	3.8417607463587646e-05	3.521495071783103e-05	3.25719841180426e-05	3.9924535832978586e-05	7.771310828446289e-05	5.8351806800261816e-05	2.346464719937983e-05	5.174257534343846e-05	4.403075378763724e-05	4.2218893281145716e-05	3.24093427233388e-05	3.487150965134695e-05	3.500994763513338e-05	4.1019854855813776e-05	4.744946179932321e-05	4.530081022347225e-05	3.196674507549459e-05	3.6531776361854544e-05	2.2319492276861186e-05	4.30089488525686e-05	3.787042787867485e-05	7.76031311820677e-05	3.54939623510204e-05	3.94648927075539e-05	2.1172670715355603e-05	3.6703227631107e-05	2.431952359284029e-05	4.7320728891112744e-05	7.214480850759225e-05	3.9243128847815653e-05	4.5155415053350694e-05	6.968180142680559e-05	3.697908413455699e-05	4.433253126843325e-05	5.79964756239653e-05	2.2729636203930702e-05	3.827635519380347e-05	5.278344745500696e-05	4.7763103118737483e-05	3.483753931817009e-05	5.645980094556881e-05	8.393184628064785e-05	1.6451221751953008e-05	2.216074439996895e-05	1.7564674638651103e-05	3.3603562589818105e-05	5.1915549814492695e-05	2.1438014435396296e-05	3.132989138860293e-05	2.7206260957511808e-05	4.6275169519549636e-05	2.8257507591267193e-05	3.4807512820814304e-05	4.238836366914088e-05	4.372904077803565e-05	5.205854865808517e-05	3.8771713031928374e-05	1.89056437588195e-05	3.342448354247938e-05	6.438942751305497e-05	1.4775975953579259e-05	1.3070589963741451e-05	3.0547319438846486e-05	3.4091141944992845e-05	1.8858832266551067e-05	2.1950926623183845e-05	4.118219078109248e-05
chr16:17214553-17429605	0.00012905221388224275	0.00011759867871014448	6.289764001768782e-05	4.354024595381776e-05	5.375990138942238e-05	0.00023093545097414034	0.00010002879467330166	0.0001507489964036199	0.00021259508340925234	0.00015403139642334888	0.00012460986868363536	6.899010012458457e-05	0.00010048598649574367	0.00017965393512474646	0.00016956244090577887	0.0001441323844341698	0.00016905677525192117	0.00020150103748469933	0.0001375535615421861	6.447690506332815e-05	7.045127350249156e-05	6.686133965981162e-05	0.00013391694813791224	5.067039919725237e-05	6.920333057411819e-05	0.00011482598360716426	0.0001233782513418253	0.00017523116363766917	7.227230313335501e-05	8.065253858019802e-05	2.6569728530256097e-05	6.46596871889076e-05	9.084901785876567e-05	9.886182373845585e-05	4.400076558584735e-05	0.00016621242442001812	0.00014733943098654985	0.00011455411893223358	0.00010656414098556852	0.0001489274642460645	0.00017772879752100615	0.0001627261476014256	7.189196698405673e-05	0.00010258923485668671	0.00019606394490294992	0.00018465006060056945	0.00014459404876962663	2.1506119022981372e-05	3.3947211250100236e-05	0.00012181291176309068	0.00013379015104914542	6.792093005551661e-05	7.79125279361462e-05	9.420030875035777e-05	0.00011517807341104466	0.0001811961327297514	9.960692284624739e-05	0.00010525604462657058	0.00012423604078977678	8.074577147634982e-05	0.00026148922450499034	0.00013483571952625876	0.00019057572709304401	0.0001062425547465406	7.491273302979915e-05	6.495686726653877e-05	0.00012395468851531864	0.00021408798740527938	8.277439635954862e-05	0.00021294660936511348	0.00015782396183771985
chr16:17429605-17646341	7.929544180243423e-05	1.5735430999086614e-05	4.361080464141018e-05	4.706357814481322e-05	4.083974088514055e-05	6.217749732643406e-05	4.333251660300967e-05	4.709902284698759e-05	5.977931429338239e-05	6.33368415881929e-05	2.5355362398358718e-05	5.749175027048721e-05	4.4698494118041084e-05	4.4027953631510277e-05	5.315585141214689e-05	5.013300394506348e-05	3.471992451377537e-05	5.93708421070989e-05	3.7544341673476673e-05	1.9640392660803044e-05	4.679452278662031e-05	4.194121354915314e-05	3.865849378090058e-05	3.773749985609011e-05	3.147035247445787e-05	7.76031311820677e-05	7.332795036079646e-05	3.836815961467885e-05	1.9860883680749797e-05	3.20787241502642e-05	1.6703445343125163e-05	8.735211046248334e-05	9.65807294020081e-05	4.9827518448732644e-05	3.3453153123413796e-05	5.434060606731517e-05	7.046306861184542e-05	3.0396673408456817e-05	4.5319584653089956e-05	5.663168981092894e-05	4.702688897576638e-05	5.482933993414276e-05	6.0322225523904974e-05	6.036750118469994e-05	7.933586720088985e-05	6.633839018262585e-05	2.3669112007051688e-05	1.800560501477061e-05	2.5500267865147838e-05	5.460578858345439e-05	5.68190987397989e-05	2.2640310694514993e-05	5.688577357249182e-05	9.263030362125861e-05	6.258301489680694e-05	5.9178591241862714e-05	4.064578661233472e-05	5.991799516051057e-05	4.735927078003171e-05	5.3364696956701904e-05	6.101911407150652e-05	9.207326518356093e-05	5.19624318433503e-05	5.473101353609674e-05	1.631781664742043e-05	1.6565980205174242e-05	5.841693190021779e-05	7.385047922148473e-05	2.836416724336773e-05	4.028108100955386e-05	6.115678582461642e-05
chr16:17646341-17868253	6.667899224780162e-05	5.884718172315378e-06	4.4600145034198464e-05	4.091824621155368e-05	3.6640734438367e-05	2.4390450812820226e-05	3.128393193646692e-05	2.464471901375386e-05	1.4213553902811184e-05	2.293726102540509e-05	1.5361325766321275e-05	0.00013798019924916936	3.4962138152540435e-05	2.387924100136221e-05	2.8294363036634284e-05	2.44100570612049e-05	1.6456434310402403e-05	2.518763056058741e-05	1.5069187461908717e-05	2.216142784910284e-05	4.591978191531659e-05	3.3598157896198286e-05	1.1810365646713677e-05	2.714341599832485e-05	2.1349897249320186e-05	3.191934525209221e-05	3.543809747046594e-05	2.1287162410726575e-05	1.366690054062307e-05	1.6559754054410328e-05	2.2588596717905026e-05	3.821654889469648e-05	6.41287187856608e-05	2.0839110008265858e-05	3.4262597612188155e-05	3.348031987326175e-05	2.880989486322783e-05	2.1793871163283668e-05	4.354545342755583e-05	2.278659841181177e-05	3.0521264361618074e-05	1.3126530762955474e-05	4.8596982811077246e-05	3.10173842064044e-05	1.3299275825022779e-05	3.615525743658244e-05	9.115578386100419e-06	5.376530514928775e-06	4.05804074575049e-09	2.10022269936363e-05	3.444538632967704e-05	2.9389952051288946e-05	3.1395270193232676e-05	2.669008819909572e-05	1.7139033022445875e-05	2.6491413431145937e-05	3.4107762377779976e-05	5.056865792245608e-05	3.0774639703914305e-05	5.4363219461094216e-05	4.301103436664272e-05	8.680905240799597e-06	1.0462706669809704e-05	1.9316828953916485e-05	1.2964946945516722e-05	4.84963343001766e-06	2.9651879371053613e-05	2.9661666556369022e-05	1.3838780359067284e-05	1.0183420103538893e-05	1.1096998246402166e-05
chr16:17868253-18998385	0.00018459418691539527	0.00019156313715617166	0.00016380643415677096	0.00015477217889973188	0.00017313771988824436	0.0001523924039504394	0.00018783270456302836	0.000205661239359881	0.0002490653695146846	0.0001588055966078798	0.00018561040021739545	0.00017247524881146173	0.00012755897754777735	0.00019332093429217534	0.0002184279089359157	0.0001879987619957528	0.00015559669521684303	0.00021985202473598424	0.000194580077549216	0.00017662889818728157	0.00019463371245831144	0.00017968851473807777	0.00019380722581121217	0.0001816784834242636	0.00017069238788207773	0.00019705471451570035	0.0001623600244604524	0.0002156387797962027	0.00016100989631744937	0.0001293658545949786	0.00017300614214977862	0.00020269265561677786	0.00016061150411186438	0.0001627568567560437	0.00018621269075397957	0.00014734324500474005	0.00017388270367630685	0.000230258451360035	0.00018545429406895697	0.00018148753692682728	0.0001787474265272309	0.0001613487497415473	0.00016285300563281563	0.00016551773681660134	0.00018253840958070718	0.00017720659231817103	0.0001903161327286838	0.0001423686276679758	0.00013638186092111536	0.00010081068576945443	0.00021468193771203043	0.00019523324719019649	0.00015937207516618222	0.0001571710467545185	0.00014562183161974387	0.00014750614316640873	0.00014630857155497958	0.00014823697081002197	0.00020031118511485685	0.00011903873369070871	0.0001621843870052203	0.000169320477034661	0.0001996340427400605	0.00021892405114438677	0.000317763833021805	0.00034686570597085916	0.00018721006053073992	0.00017852367872404716	0.00019678380385114468	0.00021023103093750295	0.00018766255443360117
chr16:18998385-19228961	0.00016503295816897286	0.00016944767017497203	0.0001452363674433903	0.00013584497204775856	0.00010935293710694668	5.660043269959287e-05	6.883961576950423e-05	0.0001410267433167727	9.517855253322604e-05	7.815431673330623e-05	0.0001457197406572743	0.00013223102432212059	0.00015270110529042104	0.00017357187850652845	0.0001836919537270345	0.00013336562044361888	0.00013759377192064132	0.0001126246874637694	0.00013178411611919886	0.00013882709927393527	0.00014465151501710143	0.00013004754666855694	0.00018673826187813958	0.00012915024731257078	0.00012857298307787727	0.00018316482364306042	0.00013209759974141183	0.00018587307769018247	0.00011467172217442952	0.00014536494049600794	0.00014851352686944474	0.00011746995480853009	0.00011205453805787542	9.857435054003841e-05	0.00014844534732966403	0.00016702938657266818	0.0001127233990395993	0.00020560798619444545	0.0001373484803289706	6.539344645578069e-05	0.0001593527395075165	8.267282635119916e-05	0.0001259889589947061	9.239744130421785e-05	5.7425466726128984e-05	0.00011363080691344525	0.0001284404628652221	0.00010664857856566807	0.00012845925761805198	7.140756937836347e-05	0.00022695391324628272	0.00011522932315394302	0.00013290865041959744	0.00013224046708381162	8.838341274112125e-05	0.00013333300360133773	0.00011067857743266608	0.00010604974287506473	0.00020092107301306744	7.002278494765455e-05	0.00011483534370139213	8.23682308059183e-05	0.00013229354114712417	0.00011268149739784611	7.788245078616729e-05	9.159314321015038e-05	0.00012010729158850019	0.00014782265828217235	5.270525431836894e-05	0.00013306334395290828	0.00011836797162828983
chr16:19228961-19450959	5.8858410990094995e-05	0.0002499273405359416	3.895712545460988e-05	0.00017955807065306613	0.0001211173792018434	2.9107309428817788e-05	5.3917333956260234e-05	0.00010478762507039181	1.694692946300941e-05	2.770347722654957e-05	0.0001904131239153313	0.0001954719485196566	0.00020218485521217986	0.00010752483096996189	0.00016584790156604564	0.00010810167778234128	0.00011573307934668237	4.137967813525072e-05	8.727491154094932e-05	0.00010365319484481042	5.0863762384761974e-05	4.0836243750665275e-05	2.319509679435368e-05	3.81941714828244e-05	0.00010788718378107946	8.530575931854371e-05	3.742104250549319e-05	0.0001844767847363216	1.873787711809032e-05	5.562400886277537e-05	7.0708363841105e-05	4.792354071127166e-05	5.9762420768964445e-05	4.142604592222936e-05	3.6716866517157864e-05	5.3498849489066006e-05	4.163905242980548e-05	0.0001476608127497165	0.0001058706576638635	1.8763395862884573e-05	3.541956387378561e-05	2.8106159062449523e-05	8.11939651667741e-05	2.6997167813393182e-05	1.862163605046892e-05	4.173153538119462e-05	3.465188833767012e-05	5.8407642717159935e-05	3.593353883015848e-05	6.300667898090903e-05	0.00013706739495935108	0.00016374401393597353	3.499473014472734e-05	2.5120083069996604e-05	2.4771058206479645e-05	3.414149538271314e-05	3.659831576754174e-05	0.00011872530240113849	0.00012381596840261352	5.227232644447542e-05	4.860380334439913e-05	7.045783888844252e-05	3.082636200031186e-05	9.980361209523521e-05	1.8326796737017558e-05	1.0378214371887313e-05	3.9875911928986325e-05	3.567309744092992e-05	1.6597052597727535e-05	4.0507379211854704e-05	3.649679194372266e-05
chr16:19450959-19679835	0.00010516420137860567	0.00016561062172886973	7.547716781883691e-05	0.00010654537900832507	8.509971638361196e-05	9.201269977260889e-05	0.0001044358357100344	0.00010392763277461455	0.000145263732317533	9.166276358436482e-05	0.0001241854113548506	0.00018972277359260783	0.00011874290703303922	0.0001109505960099341	0.00015517265499080841	0.00010112737605557987	9.258646368013756e-05	0.00011298451074320638	0.00011131435463981155	8.292046731663196e-05	0.0001251747392046514	0.00010343872431481033	0.00010563511348954221	0.00011930758399199452	0.00010032179800998136	0.00010850846314795739	0.0001145157316329427	0.00013144418165419083	0.00011283008229261188	8.838266648358171e-05	7.910335918454099e-05	8.714212943014229e-05	0.00010153713748800765	0.0001315062648878455	0.00011000191242603266	0.00010596019548928591	9.962722110801716e-05	0.00015932888147334414	0.00011462568661904715	9.598723163864986e-05	0.00011496750266526043	8.28662725167047e-05	0.00013340218140404735	8.001853154941769e-05	8.626192217331292e-05	0.00011327130858202004	0.00010946031375937016	0.00010110839271873689	9.495229242769947e-05	6.300667898090903e-05	0.0001274657400311215	0.00011320154941651822	0.00010890219447490673	0.00010885368995528278	9.346501550096695e-05	9.559618521880763e-05	9.722793757523476e-05	9.70459170115011e-05	0.00013715673323358646	6.899947057742561e-05	0.00012365575714213577	9.04788133849588e-05	0.00013580451620410743	0.00012877885402610997	8.466483518167066e-05	9.179118243649689e-05	0.00012885769510353665	0.00011856756542803215	0.00013234463843987308	0.00013012146732299697	0.00012995816875230982
