gene	gene_start	gene_end	CHROM	gene_length
9883	LOC101929122	159586931	159591039	6	4108
9884	FNDC1	159590432	159693140	6	102708
9885	LINC02529	159804563	159817473	6	12910
9886	SOD2	160100096	160183313	6	83217
9887	WTAP	160148149	160177351	6	29202
9888	SOD2-OT1	160181291	160183364	6	2073
9889	ACAT2	160183077	160200144	6	17067
9890	TCP1	160199530	160210735	6	11205
9891	SNORA20	160201282	160201413	6	131
9892	SNORA29	160206626	160206765	6	139
9893	MRPL18	160210844	160219461	6	8617
9894	PNLDC1	160221281	160241736	6	20455
9895	MAS1	160312020	160338479	6	26459
9896	IGF2R	160390131	160532534	6	142403
9897	AIRN	160424323	160428696	6	4373
9898	LOC729603	160514114	160517244	6	3130
9899	SLC22A1	160542847	160579750	6	36903
9900	SLC22A2	160637787	160679853	6	42066
9901	SLC22A3	160769410	160873605	6	104195
9902	LPAL2	160887587	160932156	6	44569
9903	LPA	160952514	161085307	6	132793
9904	PLG	161123225	161175085	6	51860
9905	MAP3K4	161412759	161538417	6	125658
9906	AGPAT4	161551002	161695093	6	144091
9907	AGPAT4-IT1	161581164	161583014	6	1850
9908	PRKN	161768449	163148798	6	1380349
9909	LOC105378098	161892009	161905077	6	13068
9910	PACRG	163148164	163736524	6	588360
9911	PACRG-AS2	163464012	163475193	6	11181
9912	PACRG-AS3	163602677	163613034	6	10357
9913	PACRG-AS1	163731017	163745505	6	14488
9914	DKFZp451B082	163759374	163768065	6	8691
9915	CAHM	163834097	163834982	6	885
9916	QKI	163835750	163999623	6	163873
9917	LOC102724152	164085398	164092516	6	7118
9918	MEAT6	165206866	165235552	6	28686
9919	C6orf118	165693153	165723094	6	29941
9920	PDE10A	165740778	166075768	6	334990
9921	LINC00473	166337536	166401527	6	63991
9922	LINC00602	166401039	166403103	6	2064
9923	LOC729681	166511208	166513125	6	1917
9924	TBXT	166571130	166582143	6	11013
9925	LOC101929297	166650457	166670432	6	19975
9926	PRR18	166718788	166721880	6	3092
9927	SFT2D1	166733216	166756033	6	22817
9928	LOC100289495	166756119	166764957	6	8838
9929	MPC1	166778408	166796428	6	18020
9930	RPS6KA2	166822852	167276013	6	453161
9931	RPS6KA2-IT1	166874151	166878871	6	4720
9932	MIR1913	166922842	166922921	6	79
9933	RPS6KA2-AS1	167317186	167318557	6	1371
9934	RNASET2	167335601	167370038	6	34437
9935	MIR3939	167411295	167411400	6	105
9936	FGFR1OP	167412885	167466206	6	53321
9937	CCR6	167525295	167552629	6	27334
9938	GPR31	167570360	167571319	6	959
9939	LOC105378123	167578837	167583468	6	4631
9940	TCP10L2	167584107	167596396	6	12289
9941	HPAT5	167641788	167651000	6	9212
9942	UNC93A	167704803	167729502	6	24699
9943	TTLL2	167738574	167756176	6	17602
9944	TCP10	167786578	167797998	6	11420
9945	LOC105378127	167871477	167885013	6	13536
9946	LINC02538	168067522	168079903	6	12381
9947	LINC02487	168080306	168084467	6	4161
9948	LINC01558	168185217	168197539	6	12322
9949	LOC441179	168196209	168198928	6	2719
9950	AFDN-DT	168224570	168227476	6	2906
9951	AFDN	168227244	168372702	6	145458
9952	HGC6.3	168376604	168377619	6	1015
9953	KIF25-AS1	168394867	168397757	6	2890
9954	KIF25	168418553	168445769	6	27216
9955	FRMD1	168453846	168479892	6	26046
9956	LOC105378137	168625961	168627197	6	1236
9957	LOC101929420	168643618	168663258	6	19640
9958	DACT2	168693510	168720457	6	26947
9959	SMOC2	168841864	169068672	6	226808
9960	LOC105378146	169327836	169364477	6	36641
9961	LOC101929460	169434266	169435738	6	1472
9962	LOC102724357	169467881	169469519	6	1638
9963	LINC01615	169558187	169563084	6	4897
9964	LINC02544	169575399	169582835	6	7436
9965	LOC101929523	169613307	169639657	6	26350
9966	THBS2	169615875	169654209	6	38334
9967	WDR27	169857303	170102159	6	244856
9968	C6orf120	170102208	170106453	6	4245
9969	PHF10	170103998	170124596	6	20598
9970	TCTE3	170140205	170151668	6	11463
9971	ERMARD	170151718	170181696	6	29978
9972	LINC00242	170188886	170198921	6	10035
9973	LINC00574	170190169	170202969	6	12800
9974	LOC102724511	170475866	170478251	6	2385
9975	LOC154449	170563422	170571657	6	8235
9976	LOC285804	170575757	170585850	6	10093
9977	LINC01624	170581562	170588554	6	6992
9978	DLL1	170591294	170600166	6	8872
9979	FAM120B	170599791	170716159	6	116368
9980	MIR4644	170639849	170639932	6	83
9981	PSMB1	170844208	170862395	6	18187
9982	TBP	170863421	170881958	6	18537
9983	PDCD2	170884383	170893725	6	9342
9984	LOC102723672	144445	149438	7	4993
9985	LOC100507642	149718	155461	7	5743
9986	LOC105375115	174920	176013	7	1093
9987	FAM20C	192571	300738	7	108167
9988	FOXL3	330136	331454	7	1318
9989	FOXL3-OT1	331195	334388	7	3193
9990	LOC442497	419391	422845	7	3454
9991	PDGFA	536896	559481	7	22585
9992	HRAT92	560028	564869	7	4841
9993	PRKAR1B	588834	767313	7	178479
9994	PRKAR1B-AS2	601595	605256	7	3661
9995	PRKAR1B-AS1	642482	648139	7	5657
9996	DNAAF5	766336	826112	7	59776
9997	SUN1	856280	914571	7	58291
9998	GET4	916191	936073	7	19882
9999	ADAP1	937537	995043	7	57506
10000	COX19	1004488	1015185	7	10697
10001	CYP2W1	1022817	1029276	7	6459
10002	C7orf50	1036623	1177893	7	141270
10003	MIR339	1062569	1062662	7	93
10004	GPR146	1084182	1098897	7	14715
10005	GPER1	1126443	1133451	7	7008
10006	ZFAND2A	1188486	1199832	7	11346
10007	LOC101927021	1200010	1205594	7	5584
10008	UNCX	1272508	1276962	7	4454
10009	MICALL2	1473995	1499106	7	25111
10010	INTS1	1509913	1544025	7	34112
10011	MAFK	1570338	1582679	7	12341
10012	LOC100128653	1572089	1574516	7	2427
10013	TMEM184A	1581871	1595841	7	13970
10014	PSMG3	1606970	1609668	7	2698
10015	PSMG3-AS1	1609709	1629261	7	19552
10016	TFAMP1	1654106	1656328	7	2222
10017	ELFN1	1727755	1787581	7	59826
10018	ELFN1-AS1	1778266	1781946	7	3680
10019	MAD1L1	1855431	2272580	7	417149
10020	MIR4655	1883816	1883889	7	73
10021	SNORA114	2128547	2128687	7	140
10022	MRM2	2273830	2281840	7	8010
10023	NUDT1	2281857	2290780	7	8923
10024	SNX8	2291405	2354076	7	62671
10025	MIR6836	2297150	2297212	7	62
10026	EIF3B	2393721	2420377	7	26656
10027	CHST12	2443246	2488119	7	44873
10028	GRIFIN	2514772	2516017	7	1245
10029	LFNG	2552163	2568063	7	15900
10030	MIR4648	2566708	2566779	7	71
10031	BRAT1	2577444	2595158	7	17714
10032	IQCE	2598606	2654368	7	55762
10033	TTYH3	2671620	2704436	7	32816
10034	AMZ1	2727836	2804759	7	76923
10035	GNA12	2767741	2883942	7	116201
10036	CARD11	2945710	3083501	7	137791
10037	LOC100129603	3180565	3198206	7	17641
10038	SDK1	3340884	4308631	7	967747
10039	LOC105375131	4167244	4174469	7	7225
10040	FOXK1	4721926	4811073	7	89147
10041	AP5Z1	4815254	4834028	7	18774
10042	MIR4656	4828196	4828270	7	74
10043	RADIL	4836686	4923347	7	86661
10044	SNORD165	4877019	4877081	7	62
10045	PAPOLB	4897369	4901661	7	4292
10046	MMD2	4931876	4998818	7	66942
10047	RNF216P1	5013616	5037800	7	24184
10048	RBAK	5085491	5109117	7	23626
10049	RBAK-RBAKDN	5085491	5112852	7	27361
10050	RBAKDN	5111691	5112854	7	1163
10051	ZNF890P	5160941	5184177	7	23236
10052	WIPI2	5229864	5273470	7	43606
10053	SLC29A4	5322574	5346491	7	23917
10054	TNRC18	5346423	5463177	7	116754
10055	LOC100129484	5465914	5468558	7	2644
10056	FBXL18	5494056	5553440	7	59384
10057	MIR589	5535450	5535548	7	98
10058	LOC221946	5553485	5565176	7	11691
10059	ACTB	5566779	5570232	7	3453
10060	FSCN1	5632447	5646286	7	13839
10061	RNF216	5659678	5821294	7	161616
10062	RNF216-IT1	5702063	5720092	7	18029
10063	MIR6874	5751471	5751541	7	70
10064	ZNF815P	5862791	5894066	7	31275
10065	OCM	5920429	5925994	7	5565
10066	CCZ1	5938364	5966181	7	27817
10067	PMS2	6010556	6048737	7	38181
10068	AIMP2	6048876	6063465	7	14589
10069	SNORA80D	6056508	6056642	7	134
10070	EIF2AK1	6061878	6098860	7	36982
10071	ANKRD61	6071007	6076183	7	5176
10072	USP42	6144580	6201195	7	56615
10073	CYTH3	6201411	6312255	7	110844
10074	FAM220A	6369042	6388598	7	19556
10075	RAC1	6414158	6443598	7	29440
10076	DAGLB	6448747	6487643	7	38896
10077	KDELR2	6500720	6523783	7	23063
10078	GRID2IP	6536409	6591067	7	54658
10079	ZDHHC4	6617085	6629005	7	11920
10080	C7orf26	6629652	6648357	7	18705
10081	ZNF853	6655241	6663921	7	8680
10082	ZNF316	6676949	6697910	7	20961
10083	ZNF12	6728065	6746578	7	18513
10084	PMS2CL	6774936	6791232	7	16296
10085	RSPH10B2	6793740	6838396	7	44656
10086	CCZ1B	6838566	6865926	7	27360
10087	MIR3683	7106595	7106676	7	81
10088	LOC100131257	7115401	7136417	7	21016
10089	C1GALT1	7222175	7288246	7	66071
10090	LOC101927354	7294785	7317700	7	22915
10091	COL28A1	7397506	7575504	7	177998
10092	LOC101927391	7589735	7605696	7	15961
10093	MIOS	7606515	7648775	7	42260
10094	RPA3	7676149	7758238	7	82089
10095	UMAD1	7680383	7918851	7	238468
10096	GLCCI1-DT	7989470	8008383	7	18913
10097	GLCCI1	8008427	8128709	7	120282
10098	ICA1	8152815	8302242	7	149427
10099	LOC100505938	8301855	8382911	7	81056
10100	NXPH1	8473239	8792591	7	319352
10101	PER3P1	9673900	9675447	7	1547
10102	MGC4859	10489447	10819571	7	330124
10103	LOC100131472	10742303	10747165	7	4862
10104	NDUFA4	10971570	10979780	7	8210
10105	PHF14	11013499	11209244	7	195745
10106	THSD7A	11409992	11871824	7	461832
10107	TMEM106B	12250920	12282993	7	32073
10108	VWDE	12370511	12443567	7	73056
10109	LOC102725191	12536055	12580761	7	44706
10110	SCIN	12610346	12699806	7	89460
10111	ARL4A	12726452	12730558	7	4106
10112	ETV1	13930856	14031050	7	100194
10113	DGKB	14184674	15014483	7	829809
10114	AGMO	15239942	15601640	7	361698
10115	MEOX2	15650837	15726308	7	75471
10116	LOC105375166	15707572	15721604	7	14032
10117	LINC02587	15728003	15736517	7	8514
10118	CRPPA	16127150	16461163	7	334013
10119	CRPPA-AS1	16250111	16310229	7	60118
10120	SOSTDC1	16501106	16505363	7	4257
10121	LRRC72	16566450	16621193	7	54743
10122	ANKMY2	16639405	16685379	7	45974
10123	BZW2	16685759	16746148	7	60389
10124	TSPAN13	16793380	16824161	7	30781
10125	AGR2	16831435	16844623	7	13188
10126	AGR3	16899036	16921607	7	22571
10127	AHR	17338276	17385771	7	47495
10128	KCCAT333	17414541	17506880	7	92339
10129	LOC101927630	17503069	17598533	7	95464
10130	SNX13	17830385	17980117	7	149732
10131	PRPS1L1	18066394	18067469	7	1075
10132	HDAC9	18126448	19042037	7	915589
10133	MIR1302-6	18166843	18166932	7	89
10134	TWIST1	19152671	19157259	7	4588
10135	FERD3L	19184405	19185044	7	639
10136	TWISTNB	19735084	19748660	7	13576
10137	MIR3146	19744981	19745059	7	78
10138	TMEM196	19758938	19813240	7	54302
10139	LOC101927668	19958604	20180049	7	221445
10140	MACC1	20174279	20257007	7	82728
10141	MACC1-AS1	20181539	20193154	7	11615
10142	LOC100506098	20257200	20261322	7	4122
10143	LOC101927769	20336331	20351335	7	15004
10144	LOC101927811	20367924	20371385	7	3461
10145	ITGB8	20370523	20455377	7	84854
10146	ABCB5	20655290	20796631	7	141341
10147	SP8	20821899	20826505	7	4606
10148	RPL23P8	20866917	20867439	7	522
10149	LINC01162	20875050	21061771	7	186721
10150	SP4	21467701	21554440	7	86739
10151	MIR1183	21510676	21510764	7	88
10152	DNAH11	21582657	21941457	7	358800
10153	CDCA7L	21940517	21985517	7	45000
10154	RAPGEF5	22157854	22396773	7	238919
10155	STEAP1B	22459063	22539901	7	80838
10156	LOC100506178	22602956	22613617	7	10661
10157	LOC401312	22689579	22705152	7	15573
10158	IL6-AS1	22765014	22767239	7	2225
10159	IL6	22766819	22771617	7	4798
10160	TOMM7	22852251	22862468	7	10217
10161	SNHG26	22893859	22901055	7	7196
10162	SNORD93	22896232	22896305	7	73
10163	FAM126A	22973851	23053749	7	79898
10164	KLHL7-DT	23140847	23145322	7	4475
10165	KLHL7	23145404	23217533	7	72129
10166	NUP42	23221667	23240625	7	18958
10167	GPNMB	23286394	23314727	7	28333
10168	MALSU1	23338958	23351348	7	12390
10169	IGF2BP3	23349828	23510110	7	160282
10170	SNORD65C	23436065	23436135	7	70
10171	RPS2P32	23530007	23531031	7	1024
10172	TRA2A	23544401	23571660	7	27259
10173	CLK2P1	23624335	23626146	7	1811
10174	CCDC126	23637001	23684327	7	47326
10175	FAM221A	23719818	23742269	7	22451
10176	STK31	23749838	23872130	7	122292
10177	NPY	24323809	24331479	7	7670
10178	MPP6	24613071	24733812	7	120741
10179	GSDME	24737974	24797558	7	59584
10180	OSBPL3	24836161	25019797	7	183636
10181	CYCS	25158275	25164879	7	6604
10182	C7orf31	25174311	25219973	7	45662
10183	NPVF	25264191	25268105	7	3914
10184	LOC646588	25632921	25829739	7	196818
10185	MIR148A	25989539	25989606	7	67
10186	NFE2L3	26191818	26226756	7	34938
10187	HNRNPA2B1	26229547	26240366	7	10819
10188	CBX3	26241063	26253227	7	12164
10189	SNX10	26331482	26414002	7	82520
10190	LOC105375304	26411639	26439038	7	27399
10191	LOC441204	26438189	26580569	7	142380
10192	KIAA0087	26572740	26578444	7	5704
10193	LINC02860	26677490	26686891	7	9401
10194	SKAP2	26706688	26904209	7	197521
10195	HOXA1	27132614	27135619	7	3005
10196	HOTAIRM1	27135713	27139877	7	4164
10197	HOXA2	27139973	27142302	7	2329
10198	HOXA3	27145809	27166639	7	20830
10199	HOXA-AS2	27161538	27168379	7	6841
10200	HOXA4	27168144	27170376	7	2232
10201	HOXA-AS3	27179983	27195547	7	15564
10202	HOXA5	27180671	27183300	7	2629
10203	HOXA6	27185015	27187393	7	2378
10204	HOXA7	27193338	27196294	7	2956
10205	HOXA10-HOXA9	27202057	27219880	7	17823
10206	HOXA9	27202057	27205156	7	3099
10207	HOXA10-AS	27208518	27211534	7	3016
10208	MIR196B	27209099	27209182	7	83
10209	HOXA10	27210224	27219480	7	9256
10210	HOXA11	27220776	27224851	7	4075
10211	HOXA11-AS	27225027	27228912	7	3885
10212	HOXA13	27233990	27239710	7	5720
10213	HOTTIP	27240040	27246878	7	6838
10214	EVX1-AS	27281048	27286848	7	5800
10215	EVX1	27282421	27287449	7	5028
10216	HIBADH	27565061	27702502	7	137441
10217	TSL	27655593	27667111	7	11518
10218	TAX1BP1	27778992	27869386	7	90394
10219	JAZF1	27870196	28220414	7	350218
10220	JAZF1-AS1	28220076	28280996	7	60920
10221	CREB5	28338940	28865511	7	526571
10222	TRIL	28992974	28997946	7	4972
10223	LOC100506497	29019583	29052985	7	33402
10224	CPVL	29034254	29234883	7	200629
10225	LOC101928168	29164649	29167788	7	3139
10226	CHN2	29186163	29553951	7	367788
10227	CHN2-AS1	29238656	29248586	7	9930
10228	PRR15	29603451	29606909	7	3458
10229	LOC646762	29685538	29724754	7	39216
10230	MIR550A3	29720350	29720444	7	94
10231	ZNRF2P2	29724388	29725437	7	1049
10232	DPY19L2P3	29724770	29782237	7	57467
10233	WIPF3	29846170	29956682	7	110512
10234	SCRN1	29959719	30029905	7	70186
10235	FKBP14	30050203	30066318	7	16115
10236	PLEKHA8	30068028	30170098	7	102070
10237	MTURN	30174602	30202378	7	27776
10238	LOC105375218	30287045	30325701	7	38656
10239	ZNRF2	30324213	30407305	7	83092
10240	MIR550A1	30329410	30329506	7	96
10241	DKFZP586I1420	30409666	30412410	7	2744
10242	LINC01176	30430501	30443670	7	13169
10243	NOD1	30464143	30518482	7	54339
10244	GGCT	30536237	30544457	7	8220
10245	GARS-DT	30587973	30617395	7	29422
10246	GARS1	30634351	30673648	7	39297
10247	CRHR2	30691559	30739719	7	48160
10248	INMT	30791751	30797218	7	5467
10249	INMT-MINDY4	30791751	30932002	7	140251
10250	MINDY4	30811033	30932002	7	120969
10251	AQP1	30951309	30965132	7	13823
10252	GHRHR	31003568	31019143	7	15575
10253	ADCYAP1R1	31091923	31151088	7	59165
10254	NEUROD6	31377080	31380340	7	3260
10255	ITPRID1	31553685	31696116	7	142431
10256	PPP1R17	31726631	31748069	7	21438
10257	PDE1C	31823126	32467836	7	644710
10258	LOC100130673	32496511	32498106	7	1595
10259	LSM5	32524950	32534895	7	9945
10260	AVL9	32535101	32628338	7	93237
10261	DPY19L1P1	32620551	32758780	7	138229
10262	ZNRF2P1	32767562	32769595	7	2033
10263	MIR550B2	32772593	32772689	7	96
10264	LINC00997	32797898	32802536	7	4638
10265	DPY19L1P2	32865914	32878356	7	12442
10266	KBTBD2	32907784	32931372	7	23588
10267	RP9P	32956427	32982782	7	26355
10268	FKBP9	32997016	33046543	7	49527
10269	NT5C3A	33053725	33102388	7	48663
10270	RP9	33134410	33149016	7	14606
10271	BBS9	33169152	33675379	7	506227
10272	BMPER	33944527	34196039	7	251512
10273	NPSR1-AS1	34386124	34797884	7	411760
10274	NPSR1	34697830	34917944	7	220114
10275	DPY19L1	34968493	35077653	7	109160
10276	DPY19L2P1	35120899	35225774	7	104875
10277	TBX20	35242042	35293711	7	51669
10278	LOC401324	35353466	35416086	7	62620
10279	HERPUD2	35672270	35734745	7	62475
10280	LOC101930085	35734816	35739022	7	4206
10281	LOC100506725	35756047	35759322	7	3275
10282	SEPTIN7-AS1	35794574	35840235	7	45661
10283	SEPTIN7	35840596	35946715	7	106119
10284	LOC101928618	36134920	36140262	7	5342
10285	EEPD1	36192863	36341147	7	148284
10286	KIAA0895	36363761	36429966	7	66205
10287	ANLN	36429471	36493400	7	63929
10288	AOAH	36552549	36764154	7	211605
10289	AOAH-IT1	36637440	36639726	7	2286
10290	ELMO1	36892511	37488929	7	596418
10291	MIR1200	36958962	36959037	7	75
10292	ELMO1-AS1	37037401	37053235	7	15834
10293	GPR141	37723369	37783437	7	60068
10294	NME8	37888199	37939998	7	51799
10295	SFRP4	37945535	37956419	7	10884
10296	EPDR1	37960163	37991542	7	31379
10297	STARD3NL	38217847	38270270	7	52423
10298	TARP	38299244	38313248	7	14004
10299	TRG-AS1	38381178	38418238	7	37060
10300	AMPH	38423297	38671167	7	247870
10301	FAM183BP	38724946	38726689	7	1743
10302	VPS41	38762574	38948791	7	186217
10303	POU6F2	39017509	39508200	7	490691
10304	POU6F2-AS2	39019495	39053167	7	33672
10305	SNORA20B	39368602	39368733	7	131
10306	POU6F2-AS1	39444198	39445945	7	1747
10307	YAE1	39606003	39651688	7	45685
10308	RALA	39663171	39747717	7	84546
10309	LINC00265	39773167	39834222	7	61055
10310	LOC112267983	39987120	39989018	7	1898
10311	CDK13	39989855	40139179	7	149324
10312	MPLKIP	40165626	40174221	7	8595
10313	SUGCT	40174604	40900359	7	725755
10314	LINC01450	41004277	41019537	7	15260
10315	LINC01449	41141202	41173099	7	31897
10316	INHBA	41724712	41742688	7	17976
10317	INHBA-AS1	41733517	41818976	7	85459
10318	GLI3	42000548	42276808	7	276260
10319	LINC01448	42701326	42746046	7	44720
10320	C7orf25	42948872	42951689	7	2817
10321	PSMA2	42956461	42971773	7	15312
10322	MRPL32	42971975	42977453	7	5478
10323	HECW1	43152246	43605600	7	453354
10324	HECW1-IT1	43157495	43202786	7	45291
10325	MIR3943	43190494	43190593	7	99
10326	LUARIS	43548327	43562141	7	13814
10327	STK17A	43622707	43666978	7	44271
10328	COA1	43648056	43769122	7	121066
10329	BLVRA	43798272	43846941	7	48669
10330	MRPS24	43906157	43909116	7	2959
10331	URGCP-MRPS24	43906157	43946195	7	40038
10332	URGCP	43915493	43966010	7	50517
10333	UBE2D4	43966035	43995735	7	29700
10334	POLR2J4	43980494	44058793	7	78299
10335	SPDYE1	44040489	44049723	7	9234
10336	RASA4CP	44068486	44080222	7	11736
10337	LINC00957	44078648	44083895	7	5247
10338	DBNL	44084301	44109055	7	24754
10339	MIR6837	44091365	44091428	7	63
10340	PGAM2	44102326	44105166	7	2840
10341	POLM	44111661	44122139	7	10478
10342	MIR6838	44112977	44113032	7	55
10343	AEBP1	44143944	44154159	7	10215
10344	MIR4649	44150448	44150511	7	63
10345	POLD2	44154279	44163169	7	8890
10346	MYL7	44178463	44180931	7	2468
10347	GCK	44182812	44229038	7	46226
10348	YKT6	44240577	44253893	7	13316
10349	CAMK2B	44256749	44365230	7	108481
10350	NUDCD3	44418718	44530257	7	111539
10351	NPC1L1	44552135	44580929	7	28794
10352	DDX56	44605016	44614137	7	9121
10353	TMED4	44617494	44621830	7	4336
10354	OGDH	44646226	44748665	7	102439
10355	ZMIZ2	44788165	44809479	7	21314
10356	PPIA	44836280	44842716	7	6436
10357	H2AZ2	44866488	44887725	7	21237
10358	PURB	44915898	44925129	7	9231
10359	MIR4657	44921347	44921399	7	52
10360	MYO1G	45002261	45018614	7	16353
10361	SNHG15	45022622	45026295	7	3673
10362	SNORA9	45024977	45025109	7	132
10363	CCM2	45039345	45116052	7	76707
10364	NACAD	45120036	45128568	7	8532
10365	TBRG4	45139699	45151346	7	11647
10366	SNORA5A	45143948	45144081	7	133
10367	SNORA5C	45144505	45144641	7	136
10368	SNORA5B	45145567	45145698	7	131
10369	RAMP3	45197390	45223849	7	26459
10370	ADCY1	45613967	45762714	7	148747
10371	SEPTIN7P2	45763386	45808617	7	45231
10372	LOC730234	45844828	45847509	7	2681
10373	IGFBP1	45928087	45933258	7	5171
10374	IGFBP3	45951844	45960871	7	9027
10375	LOC730338	46727477	46736720	7	9243
10376	TNS3	47314752	47621709	7	306957
10377	SNORD151	47504318	47504401	7	83
10378	LINC01447	47661537	47669491	7	7954
10379	C7orf65	47694842	47701246	7	6404
10380	LINC00525	47801074	47806370	7	5296
10381	PKD1L1	47814250	47988088	7	173838
10382	C7orf69	47834889	47859444	7	24555
10383	HUS1	48002885	48019212	7	16327
10384	SUN3	48026746	48068704	7	41958
10385	C7orf57	48075108	48100894	7	25786
10386	UPP1	48128200	48148330	7	20130
10387	ABCA13	48211055	48687093	7	476038
10388	CDC14C	48964143	48967050	7	2907
10389	VWC2	49813234	49961546	7	148312
10390	ZPBP	49977037	50132842	7	155805
10391	SPATA48	50135479	50198852	7	63373
10392	IKZF1	50343660	50472798	7	129138
10393	FIGNL1	50505018	50518104	7	13086
10394	DDC	50526141	50633102	7	106961
10395	DDC-AS1	50599457	50611161	7	11704
10396	GRB10	50657765	50861150	7	203385
10397	COBL	51083909	51384558	7	300649
10398	LOC107986794	51460075	51460953	7	878
10399	POM121L12	53103326	53104618	7	1292
10400	LINC01446	53723202	53879624	7	156422
10401	LINC01445	54398390	54417538	7	19148
10402	VSTM2A	54610018	54638773	7	28755
10403	VSTM2A-OT1	54624663	54639419	7	14756
10404	SEC61G	54819940	54826939	7	6999
10405	LOC100996654	54827006	54872656	7	45650
10406	EGFR	55086710	55279321	7	192611
10407	EGFR-AS1	55247443	55256642	7	9199
10408	ELDR	55306129	55323328	7	17199
10409	LANCL2	55433141	55501435	7	68294
10410	VOPP1	55538306	55640195	7	101889
10411	FKBP9P1	55748767	55772260	7	23493
10412	SEPTIN14	55861235	55930445	7	69210
10413	ZNF713	55955149	56009918	7	54769
10414	MRPS17	56019570	56024193	7	4623
10415	NIPSNAP2	56032278	56067872	7	35594
10416	PSPH	56078757	56119137	7	40380
10417	CCT6A	56119458	56131682	7	12224
10418	SNORA22B	56123058	56123195	7	137
10419	SNORA15	56128163	56128295	7	132
10420	SUMF2	56131979	56148365	7	16386
10421	PHKG1	56147976	56160689	7	12713
10422	CHCHD2	56169255	56174323	7	5068
10423	NUPR2	56182374	56184110	7	1736
10424	LOC650226	56491397	56516068	7	24671
10425	LOC100240728	56549798	56551012	7	1214
10426	DKFZp434L192	56563916	56564977	7	1061
10427	LOC101928401	56601923	56605823	7	3900
10428	LOC401357	56876817	56880429	7	3612
10429	LOC100130849	56943078	56949839	7	6761
10430	MIR4283-2	57023492	57023571	7	79
10431	ZNF479	57187326	57207571	7	20245
10432	GUSBP10	57233377	57247863	7	14486
10433	LOC105375297	57288876	57289881	7	1005
10434	MIR3147	57472731	57472796	7	65
10435	ZNF716	57509883	57533265	7	23382
10436	ZNF733P	62751670	62764434	7	12764
10437	LOC102724738	62807180	62810444	7	3264
10438	LOC100287704	62809448	62812152	7	2704
10439	LOC100287834	62856718	62859419	7	2701
10440	ZNF722P	63459184	63483903	7	24719
10441	LINC01005	63484796	63490480	7	5684
10442	ZNF727	63505812	63545717	7	39905
10443	ZNF735	63667581	63680668	7	13087
10444	ZNF679	63688852	63727309	7	38457
10445	ZNF736	63774339	63817012	7	42673
10446	YWHAEP1	63894071	63895895	7	1824
10447	ZNF680	63980256	64023449	7	43193
10448	LOC100128885	64035073	64078967	7	43894
10449	LOC641746	64042988	64044129	7	1141
10450	ZNF107	64126461	64171960	7	45499
10451	MIR6839	64139442	64139554	7	112
10452	ZNF138	64254806	64321201	7	66395
10453	ZNF273	64363620	64391955	7	28335
10454	ERV3-1-ZNF117	64432154	64467124	7	34970
10455	ZNF117	64432154	64451414	7	19260
10456	ERV3-1	64450734	64467065	7	16331
10457	CCT6P3	64498732	64535091	7	36359
10458	SNORA22C	64526377	64526510	7	133
10459	SNORA15B-2	64530916	64531050	7	134
10460	INTS4P1	64601408	64694600	7	93192
10461	ZNF92	64838712	64866048	7	27336
10462	LOC101929322	64957249	65019978	7	62729
10463	LOC441242	65111924	65235797	7	123873
10464	INTS4P2	65112767	65183667	7	70900
10465	CCT6P1	65216092	65228662	7	12570
10466	SNORA22	65220513	65220646	7	133
10467	VKORC1L1	65338061	65424545	7	86484
10468	GUSB	65425672	65447200	7	21528
10469	ASL	65540806	65558560	7	17754
10470	CRCP	65579805	65619553	7	39748
10471	TPST1	65670321	65825430	7	155109
10472	LINC00174	65841031	65865395	7	24364
10473	GS1-124K5.4	65958619	65960461	7	1842
10474	GS1-124K5.11	65995292	66057394	7	62102
10475	KCTD7	66093868	66108216	7	14348
10476	LOC100996437	66119506	66134589	7	15083
10477	RABGEF1	66119554	66276448	7	156894
10478	GTF2IRD1P1	66274980	66309813	7	34833
10479	GTF2IP23	66312437	66349260	7	36823
10480	LINC02604	66369107	66371284	7	2177
10481	TMEM248	66386212	66423538	7	37326
10482	SBDS	66452667	66460573	7	7906
10483	TYW1	66461792	66704501	7	242709
10484	MIR4650-1	66579309	66579384	7	75
10485	PMS2P4	66741118	66767429	7	26311
10486	STAG3L4	66767625	66786513	7	18888
10487	LINC01372	66800963	66805012	7	4049
10488	LOC102723427	67485240	67497677	7	12437
10489	CT66	69059790	69062610	7	2820
10490	AUTS2	69063461	70258492	7	1195031
10491	GALNT17	70597130	71178584	7	581454
10492	MIR3914-1	70772658	70772756	7	98
10493	MIR3914-2	70772660	70772754	7	94
10494	CALN1	71244476	71912128	7	667652
10495	TYW1B	72039498	72298779	7	259281
10496	MIR4650-2	72162874	72162949	7	75
10497	SBDSP1	72299952	72307978	7	8026
10498	SPDYE7P	72333321	72339656	7	6335
10499	POM121	72349928	72421998	7	72070
10500	NSUN5P2	72418832	72425302	7	6470
10501	TRIM74	72430016	72439997	7	9981
10502	LOC100101148	72440213	72443674	7	3461
10503	STAG3L3	72467818	72476466	7	8648
10504	PMS2P2	72476644	72491707	7	15063
10505	SPDYE13	72518503	72526775	7	8272
10506	NCF1B	72634674	72649979	7	15305
10507	NSUN5	72716513	72722864	7	6351
10508	TRIM50	72726532	72742085	7	15553
10509	FKBP6	72742164	72772634	7	30470
